subscription_id,customer_id,platform,start_date,end_date,price,plan_type,status
5062,2168,SonyLIV,05-10-2024,30-11-2025,99,Quarterly,Expired
5063,5496,Zee5,21-03-2025,07-05-2026,199,Quarterly,Expired
5064,641,Amazon Prime,24-01-2025,13-05-2026,99,Yearly,Active
5065,1965,Netflix,22-06-2024,26-01-2026,499,Quarterly,Expired
5066,5319,Netflix,22-04-2025,07-04-2026,99,Monthly,Active
5067,3577,Amazon Prime,24-10-2025,04-01-2026,199,Quarterly,Expired
5068,2561,SonyLIV,01-05-2024,20-01-2026,199,Yearly,Active
5069,3621,SonyLIV,23-11-2024,19-04-2026,149,Quarterly,Expired
5070,5042,Disney+ Hotstar,03-06-2025,21-05-2026,499,Yearly,Active
5071,3750,Netflix,24-10-2025,22-12-2025,149,Yearly,Expired
5072,4413,Netflix,20-06-2024,22-02-2026,199,Yearly,Active
5073,2012,Amazon Prime,05-10-2025,10-05-2026,499,Quarterly,Expired
5074,1325,SonyLIV,25-07-2025,17-03-2026,99,Monthly,Expired
5075,5765,SonyLIV,30-12-2024,21-04-2026,149,Monthly,Active
5076,4873,Zee5,09-07-2024,06-02-2026,199,Monthly,Active
5077,4866,Amazon Prime,29-12-2023,02-01-2026,499,Monthly,Expired
5078,3397,SonyLIV,21-01-2025,06-04-2026,499,Yearly,Expired
5079,2422,SonyLIV,04-03-2024,28-01-2026,199,Quarterly,Active
5080,2419,Amazon Prime,24-09-2025,17-02-2026,199,Yearly,Expired
5081,3556,Netflix,30-03-2025,07-02-2026,149,Quarterly,Active
5082,51,Amazon Prime,24-04-2024,07-03-2026,299,Monthly,Expired
5083,1657,Netflix,09-11-2024,23-04-2026,499,Monthly,Active
5084,1505,Amazon Prime,23-11-2025,12-02-2026,199,Monthly,Active
5085,926,SonyLIV,14-11-2024,09-05-2026,499,Quarterly,Expired
5086,5894,SonyLIV,16-05-2025,17-02-2026,149,Yearly,Active
5087,4301,SonyLIV,03-01-2025,15-05-2026,499,Yearly,Active
5088,2798,SonyLIV,02-04-2024,08-12-2025,199,Monthly,Active
5089,3991,Netflix,05-12-2023,11-05-2026,199,Monthly,Active
5090,1625,Disney+ Hotstar,08-02-2025,27-01-2026,149,Yearly,Active
5091,2939,Disney+ Hotstar,08-04-2024,25-01-2026,299,Monthly,Active
5092,4897,Zee5,17-09-2024,27-01-2026,99,Quarterly,Active
5093,2720,Disney+ Hotstar,18-01-2024,04-02-2026,149,Monthly,Expired
5094,1440,Disney+ Hotstar,19-03-2025,18-12-2025,99,Yearly,Expired
5095,340,Disney+ Hotstar,26-08-2025,04-12-2025,299,Monthly,Expired
5096,2427,Netflix,01-05-2025,24-12-2025,149,Yearly,Expired
5097,4576,SonyLIV,15-07-2025,18-01-2026,149,Quarterly,Expired
5098,3922,Zee5,22-08-2024,13-05-2026,99,Quarterly,Expired
5099,2703,Disney+ Hotstar,29-03-2024,27-04-2026,99,Quarterly,Active
5100,221,Zee5,15-12-2024,10-01-2026,199,Quarterly,Active
5101,5492,Amazon Prime,04-04-2025,24-05-2026,299,Monthly,Expired
5102,1902,SonyLIV,04-04-2025,01-01-2026,99,Quarterly,Active
5103,4754,Amazon Prime,24-12-2023,29-11-2025,299,Yearly,Active
5104,2700,Amazon Prime,20-02-2024,11-12-2025,499,Quarterly,Active
5105,5354,Netflix,15-05-2024,03-12-2025,199,Monthly,Active
5106,5154,SonyLIV,11-07-2024,14-02-2026,299,Yearly,Active
5107,5367,SonyLIV,01-02-2025,14-05-2026,499,Yearly,Expired
5108,1603,SonyLIV,17-07-2025,02-12-2025,199,Yearly,Expired
5109,4374,SonyLIV,20-10-2025,14-03-2026,99,Monthly,Active
5110,1175,Amazon Prime,05-01-2025,28-11-2025,199,Monthly,Active
5111,3725,Netflix,19-07-2024,03-04-2026,149,Monthly,Active
5112,2202,Disney+ Hotstar,25-01-2024,15-02-2026,99,Monthly,Expired
5113,3662,Amazon Prime,20-11-2024,24-01-2026,149,Yearly,Expired
5114,4151,Netflix,12-05-2025,21-03-2026,299,Monthly,Expired
5115,2248,SonyLIV,09-09-2024,09-01-2026,199,Quarterly,Active
5116,3239,Disney+ Hotstar,11-10-2025,25-03-2026,299,Quarterly,Expired
5117,3736,Amazon Prime,24-07-2025,09-05-2026,99,Quarterly,Expired
5118,2090,Zee5,04-02-2025,25-12-2025,499,Monthly,Active
5119,3827,Zee5,18-03-2025,18-12-2025,149,Quarterly,Active
5120,3226,SonyLIV,20-04-2025,19-02-2026,149,Quarterly,Expired
5121,2092,SonyLIV,01-05-2024,04-01-2026,149,Quarterly,Active
5122,4832,Amazon Prime,15-12-2023,25-05-2026,199,Monthly,Expired
5123,4193,Zee5,12-12-2023,29-03-2026,499,Yearly,Expired
5124,5446,Zee5,10-12-2024,13-04-2026,199,Quarterly,Active
5125,783,SonyLIV,05-06-2025,30-04-2026,149,Quarterly,Expired
5126,1382,SonyLIV,20-11-2024,18-12-2025,199,Quarterly,Expired
5127,4533,SonyLIV,24-01-2024,22-01-2026,99,Monthly,Active
5128,2919,Zee5,03-07-2024,02-12-2025,499,Monthly,Active
5129,1107,Zee5,26-04-2025,05-02-2026,199,Yearly,Expired
5130,2774,Amazon Prime,05-06-2025,20-05-2026,149,Quarterly,Expired
5131,4482,SonyLIV,22-02-2025,23-05-2026,99,Monthly,Expired
5132,3098,Netflix,31-03-2025,04-04-2026,149,Yearly,Active
5133,3017,SonyLIV,21-08-2025,26-03-2026,99,Quarterly,Active
5134,24,SonyLIV,26-11-2024,01-02-2026,299,Quarterly,Active
5135,2769,Disney+ Hotstar,15-03-2025,04-03-2026,199,Yearly,Expired
5136,446,SonyLIV,28-07-2025,14-03-2026,99,Yearly,Expired
5137,2599,SonyLIV,14-02-2025,20-12-2025,299,Yearly,Active
5138,1863,Disney+ Hotstar,23-10-2025,24-12-2025,99,Quarterly,Expired
5139,4391,Amazon Prime,09-02-2024,28-12-2025,299,Quarterly,Expired
5140,5585,Netflix,16-12-2024,16-05-2026,199,Quarterly,Active
5141,1997,Netflix,05-08-2024,13-01-2026,299,Monthly,Expired
5142,1990,Amazon Prime,16-08-2024,30-03-2026,499,Quarterly,Expired
5143,5013,SonyLIV,06-10-2025,31-03-2026,149,Quarterly,Expired
5144,3007,SonyLIV,01-03-2025,26-04-2026,299,Yearly,Expired
5145,1975,SonyLIV,21-04-2025,05-12-2025,149,Quarterly,Expired
5146,5797,Amazon Prime,21-03-2025,26-01-2026,199,Quarterly,Active
5147,2739,SonyLIV,31-07-2024,19-12-2025,99,Monthly,Active
5148,350,Zee5,25-02-2024,11-05-2026,199,Yearly,Expired
5149,1695,Netflix,04-08-2025,10-03-2026,299,Quarterly,Expired
5150,51,Amazon Prime,01-09-2025,15-02-2026,199,Yearly,Expired
5151,849,Amazon Prime,19-03-2025,09-02-2026,199,Monthly,Active
5152,4431,Amazon Prime,15-11-2025,21-05-2026,499,Quarterly,Expired
5153,1759,Netflix,08-01-2025,02-03-2026,99,Yearly,Expired
5154,2818,SonyLIV,12-12-2024,16-04-2026,199,Yearly,Expired
5155,1881,Amazon Prime,07-02-2024,15-02-2026,99,Quarterly,Active
5156,2942,Amazon Prime,11-08-2024,07-02-2026,149,Quarterly,Expired
5157,2566,Amazon Prime,09-03-2024,24-03-2026,299,Quarterly,Expired
5158,3506,Disney+ Hotstar,03-05-2025,22-12-2025,299,Quarterly,Active
5159,3828,Disney+ Hotstar,31-07-2025,26-05-2026,149,Monthly,Expired
5160,3371,SonyLIV,30-12-2023,21-05-2026,199,Quarterly,Active
5161,3588,Zee5,11-01-2025,24-01-2026,149,Quarterly,Expired
5162,1929,Netflix,04-07-2025,10-04-2026,199,Quarterly,Active
5163,4301,Disney+ Hotstar,24-11-2024,14-04-2026,499,Monthly,Active
5164,4783,Disney+ Hotstar,03-02-2024,06-12-2025,199,Yearly,Active
5165,4902,Zee5,11-05-2024,08-02-2026,499,Quarterly,Active
5166,2402,Disney+ Hotstar,15-08-2024,03-01-2026,299,Monthly,Expired
5167,4417,Amazon Prime,22-01-2025,12-05-2026,99,Yearly,Expired
5168,2207,SonyLIV,12-09-2024,17-01-2026,199,Yearly,Active
5169,1558,Netflix,19-09-2025,16-12-2025,99,Quarterly,Expired
5170,4445,Disney+ Hotstar,11-02-2025,15-01-2026,299,Monthly,Expired
5171,1994,Zee5,18-01-2024,16-02-2026,299,Quarterly,Expired
5172,2510,Disney+ Hotstar,25-01-2024,13-12-2025,199,Quarterly,Active
5173,3170,SonyLIV,18-06-2025,22-05-2026,499,Quarterly,Active
5174,1025,Zee5,10-12-2024,24-02-2026,99,Quarterly,Active
5175,205,SonyLIV,08-10-2024,06-12-2025,149,Yearly,Expired
5176,1935,Zee5,29-12-2024,03-12-2025,299,Monthly,Expired
5177,863,Zee5,30-10-2025,02-12-2025,299,Monthly,Active
5178,2298,Zee5,19-02-2024,04-03-2026,99,Yearly,Active
5179,140,Netflix,07-02-2025,20-05-2026,299,Quarterly,Expired
5180,5090,Amazon Prime,18-02-2025,07-12-2025,199,Yearly,Active
5181,651,Amazon Prime,26-12-2024,25-04-2026,299,Yearly,Active
5182,2259,Amazon Prime,21-07-2024,05-03-2026,149,Quarterly,Active
5183,4674,Amazon Prime,03-11-2024,28-11-2025,149,Yearly,Expired
5184,3748,Amazon Prime,23-11-2024,30-04-2026,199,Monthly,Active
5185,2208,Amazon Prime,17-11-2025,06-05-2026,99,Quarterly,Expired
5186,3955,Disney+ Hotstar,06-07-2024,25-02-2026,99,Monthly,Active
5187,2616,Zee5,16-09-2024,28-04-2026,149,Monthly,Active
5188,4530,Disney+ Hotstar,06-11-2024,28-12-2025,99,Quarterly,Expired
5189,2453,SonyLIV,21-10-2024,14-02-2026,149,Monthly,Expired
5190,1321,Zee5,06-02-2024,23-12-2025,149,Yearly,Active
5191,3062,Disney+ Hotstar,27-08-2025,08-12-2025,99,Quarterly,Active
5192,5693,SonyLIV,09-07-2024,29-11-2025,499,Quarterly,Expired
5193,5154,SonyLIV,14-07-2024,26-02-2026,149,Monthly,Active
5194,139,Amazon Prime,29-04-2025,28-01-2026,149,Quarterly,Active
5195,1057,Amazon Prime,01-06-2025,09-01-2026,99,Quarterly,Expired
5196,290,Netflix,05-08-2025,23-12-2025,149,Yearly,Expired
5197,3652,Zee5,02-09-2025,26-02-2026,99,Yearly,Active
5198,644,Disney+ Hotstar,25-08-2025,21-03-2026,149,Quarterly,Expired
5199,1131,Zee5,12-04-2025,30-03-2026,499,Monthly,Expired
5200,4820,Amazon Prime,24-06-2025,18-04-2026,199,Quarterly,Expired
5201,5536,Amazon Prime,23-08-2025,28-01-2026,199,Monthly,Active
5202,1644,Disney+ Hotstar,27-10-2025,23-01-2026,199,Yearly,Active
5203,3525,Amazon Prime,14-05-2024,18-03-2026,499,Yearly,Active
5204,5790,Netflix,10-01-2024,07-02-2026,499,Yearly,Active
5205,1759,Netflix,03-03-2025,09-04-2026,99,Monthly,Active
5206,2943,SonyLIV,12-02-2025,19-01-2026,199,Monthly,Expired
5207,1984,Netflix,07-03-2024,15-12-2025,299,Yearly,Active
5208,1482,Disney+ Hotstar,18-06-2025,20-02-2026,499,Quarterly,Active
5209,1147,Zee5,25-01-2025,14-01-2026,149,Yearly,Active
5210,4325,Disney+ Hotstar,08-02-2024,05-04-2026,99,Yearly,Expired
5211,68,Netflix,23-04-2024,11-02-2026,499,Monthly,Expired
5212,3444,Zee5,29-08-2024,30-12-2025,149,Quarterly,Active
5213,4626,Netflix,22-01-2025,26-05-2026,499,Quarterly,Active
5214,1766,SonyLIV,15-01-2025,25-04-2026,99,Monthly,Expired
5215,4125,Amazon Prime,04-12-2024,17-03-2026,499,Monthly,Expired
5216,1416,Amazon Prime,06-10-2024,14-03-2026,199,Quarterly,Active
5217,3205,Netflix,08-07-2024,17-12-2025,499,Monthly,Active
5218,3107,Disney+ Hotstar,29-02-2024,27-02-2026,149,Yearly,Expired
5219,1188,Amazon Prime,11-06-2024,22-05-2026,499,Monthly,Active
5220,3911,Zee5,04-01-2024,06-04-2026,99,Quarterly,Expired
5221,1638,SonyLIV,28-09-2025,04-03-2026,299,Quarterly,Active
5222,3350,Zee5,07-03-2025,18-05-2026,199,Yearly,Active
5223,3079,Zee5,17-05-2024,04-02-2026,299,Quarterly,Expired
5224,5251,Netflix,03-01-2025,18-03-2026,149,Quarterly,Expired
5225,2188,Disney+ Hotstar,24-11-2024,09-02-2026,199,Yearly,Expired
5226,1894,Disney+ Hotstar,24-09-2024,11-05-2026,299,Yearly,Expired
5227,3589,Zee5,05-11-2025,15-04-2026,199,Quarterly,Active
5228,4707,Netflix,12-04-2025,06-04-2026,99,Yearly,Expired
5229,4553,Amazon Prime,04-06-2024,20-04-2026,199,Monthly,Active
5230,2754,SonyLIV,22-02-2025,16-12-2025,299,Monthly,Expired
5231,3375,Disney+ Hotstar,18-09-2024,17-01-2026,299,Yearly,Expired
5232,1148,Zee5,19-09-2025,10-04-2026,149,Yearly,Expired
5233,3826,Amazon Prime,09-01-2024,05-03-2026,149,Monthly,Active
5234,5921,Netflix,03-05-2024,11-12-2025,299,Monthly,Active
5235,256,Zee5,28-04-2024,31-01-2026,199,Yearly,Expired
5236,3646,SonyLIV,22-02-2025,05-12-2025,499,Monthly,Expired
5237,1216,SonyLIV,27-02-2025,19-05-2026,299,Monthly,Active
5238,2469,Disney+ Hotstar,10-11-2024,20-02-2026,149,Monthly,Expired
5239,5007,Disney+ Hotstar,27-09-2024,25-12-2025,99,Monthly,Active
5240,3366,Amazon Prime,16-04-2024,10-04-2026,149,Monthly,Active
5241,1527,Disney+ Hotstar,29-06-2024,07-01-2026,499,Yearly,Active
5242,2800,Amazon Prime,19-09-2025,30-04-2026,99,Yearly,Active
5243,5863,Amazon Prime,10-05-2025,02-05-2026,299,Quarterly,Active
5244,4486,Disney+ Hotstar,28-02-2024,09-02-2026,299,Monthly,Expired
5245,1551,Netflix,01-02-2025,05-01-2026,499,Monthly,Expired
5246,2217,SonyLIV,25-11-2025,24-03-2026,299,Quarterly,Expired
5247,341,Amazon Prime,20-05-2025,05-01-2026,299,Monthly,Expired
5248,3053,Amazon Prime,18-09-2024,18-02-2026,299,Yearly,Expired
5249,2705,SonyLIV,18-01-2024,08-01-2026,299,Monthly,Active
5250,740,Disney+ Hotstar,21-05-2025,06-01-2026,149,Monthly,Active
5251,2321,Amazon Prime,08-10-2024,16-03-2026,499,Monthly,Expired
5252,2513,Disney+ Hotstar,09-09-2024,19-03-2026,149,Quarterly,Active
5253,1950,Zee5,30-07-2024,26-04-2026,499,Quarterly,Active
5254,5134,Disney+ Hotstar,14-02-2025,11-03-2026,149,Monthly,Active
5255,2447,SonyLIV,29-08-2025,13-12-2025,199,Quarterly,Active
5256,5638,Disney+ Hotstar,11-07-2024,29-04-2026,199,Quarterly,Active
5257,4188,Zee5,17-11-2024,20-05-2026,149,Yearly,Expired
5258,5768,Zee5,22-12-2024,20-04-2026,149,Monthly,Expired
5259,3573,Disney+ Hotstar,05-05-2025,25-01-2026,499,Monthly,Expired
5260,3807,Zee5,20-06-2024,22-01-2026,499,Quarterly,Expired
5261,4066,Disney+ Hotstar,14-08-2025,27-03-2026,149,Quarterly,Active
5262,5579,Disney+ Hotstar,12-03-2024,12-04-2026,199,Quarterly,Active
5263,5133,SonyLIV,25-03-2025,20-02-2026,499,Quarterly,Expired
5264,2445,SonyLIV,12-08-2024,07-12-2025,199,Monthly,Expired
5265,5846,Netflix,02-11-2024,08-05-2026,199,Yearly,Active
5266,3053,Netflix,27-06-2025,05-04-2026,499,Quarterly,Expired
5267,1271,Disney+ Hotstar,21-03-2024,10-05-2026,199,Quarterly,Expired
5268,1014,SonyLIV,08-07-2024,14-03-2026,149,Quarterly,Active
5269,4091,Amazon Prime,04-07-2025,01-05-2026,299,Quarterly,Expired
5270,4808,Zee5,12-07-2025,23-05-2026,299,Quarterly,Active
5271,1519,Netflix,07-01-2025,26-05-2026,299,Monthly,Active
5272,4389,Disney+ Hotstar,19-01-2025,12-05-2026,299,Monthly,Expired
5273,5905,Amazon Prime,10-09-2025,16-12-2025,149,Monthly,Active
5274,5928,Amazon Prime,19-01-2025,13-02-2026,99,Quarterly,Active
5275,5727,SonyLIV,16-01-2024,13-03-2026,199,Yearly,Active
5276,5752,Amazon Prime,10-04-2025,16-03-2026,299,Monthly,Active
5277,1817,Amazon Prime,03-06-2025,19-01-2026,299,Monthly,Expired
5278,5584,Amazon Prime,19-07-2025,25-12-2025,99,Monthly,Active
5279,1452,SonyLIV,30-11-2023,23-05-2026,199,Quarterly,Active
5280,2881,SonyLIV,08-10-2024,31-03-2026,299,Quarterly,Active
5281,5237,Netflix,11-11-2025,26-01-2026,299,Monthly,Expired
5282,1202,Zee5,21-05-2025,27-02-2026,149,Quarterly,Expired
5283,1766,SonyLIV,22-10-2024,12-04-2026,99,Monthly,Active
5284,5792,Amazon Prime,02-12-2024,23-05-2026,499,Monthly,Expired
5285,4879,SonyLIV,02-07-2025,15-05-2026,499,Yearly,Expired
5286,5758,Zee5,08-11-2025,05-03-2026,199,Quarterly,Active
5287,5593,Zee5,19-02-2025,31-01-2026,299,Yearly,Active
5288,2705,Zee5,04-07-2025,02-12-2025,299,Monthly,Active
5289,4993,Zee5,26-06-2025,13-12-2025,149,Monthly,Expired
5290,1066,Disney+ Hotstar,20-07-2024,07-05-2026,299,Monthly,Expired
5291,1176,Netflix,24-09-2024,01-05-2026,299,Monthly,Expired
5292,1139,Disney+ Hotstar,31-07-2024,02-04-2026,299,Yearly,Active
5293,3583,Amazon Prime,31-05-2024,11-03-2026,99,Yearly,Active
5294,3949,Disney+ Hotstar,21-11-2024,24-03-2026,99,Quarterly,Active
5295,4034,Disney+ Hotstar,30-07-2024,24-12-2025,149,Quarterly,Expired
5296,718,SonyLIV,06-11-2024,14-04-2026,499,Yearly,Expired
5297,1894,Netflix,28-07-2024,08-02-2026,299,Yearly,Active
5298,2950,SonyLIV,08-05-2025,16-05-2026,149,Yearly,Expired
5299,979,SonyLIV,07-12-2023,22-12-2025,199,Yearly,Active
5300,3814,Amazon Prime,22-08-2024,08-01-2026,99,Yearly,Expired
5301,5044,Amazon Prime,31-10-2024,07-03-2026,199,Yearly,Expired
5302,1975,Netflix,29-11-2023,05-01-2026,99,Yearly,Active
5303,36,Zee5,18-10-2025,07-01-2026,149,Yearly,Expired
5304,1743,Zee5,11-08-2025,30-03-2026,99,Quarterly,Active
5305,3728,SonyLIV,26-04-2024,22-01-2026,149,Yearly,Expired
5306,65,Disney+ Hotstar,20-07-2025,16-05-2026,149,Monthly,Expired
5307,3658,Disney+ Hotstar,16-02-2024,15-02-2026,299,Monthly,Active
5308,3997,Zee5,06-01-2025,05-05-2026,299,Yearly,Expired
5309,4654,Netflix,06-03-2025,24-12-2025,499,Monthly,Expired
5310,3058,Zee5,04-05-2024,23-01-2026,199,Yearly,Active
5311,5218,Zee5,13-06-2025,23-04-2026,199,Monthly,Active
5312,1488,Amazon Prime,06-02-2024,07-01-2026,149,Quarterly,Active
5313,257,Netflix,17-05-2025,12-04-2026,99,Quarterly,Expired
5314,4161,Amazon Prime,18-12-2024,19-02-2026,499,Quarterly,Expired
5315,2150,Zee5,16-09-2025,30-03-2026,99,Quarterly,Active
5316,4360,Amazon Prime,19-04-2025,25-01-2026,299,Yearly,Expired
5317,1586,Zee5,05-04-2024,27-12-2025,99,Quarterly,Active
5318,3941,Zee5,14-10-2024,09-02-2026,299,Quarterly,Active
5319,1017,SonyLIV,12-12-2023,09-04-2026,99,Monthly,Expired
5320,4829,Zee5,20-03-2024,27-04-2026,99,Quarterly,Active
5321,5398,Zee5,05-05-2024,04-12-2025,99,Quarterly,Expired
5322,2449,Disney+ Hotstar,09-05-2025,04-12-2025,99,Quarterly,Expired
5323,4298,SonyLIV,24-09-2024,12-02-2026,299,Yearly,Expired
5324,5989,Netflix,02-07-2024,28-04-2026,149,Yearly,Expired
5325,4911,Netflix,27-07-2025,03-01-2026,199,Yearly,Expired
5326,185,Netflix,14-04-2024,04-04-2026,99,Quarterly,Active
5327,4794,Disney+ Hotstar,13-01-2024,05-03-2026,99,Yearly,Expired
5328,1207,Zee5,17-09-2025,17-04-2026,499,Quarterly,Active
5329,3354,Amazon Prime,21-07-2024,17-12-2025,149,Quarterly,Active
5330,323,SonyLIV,20-10-2024,07-12-2025,299,Yearly,Active
5331,3755,SonyLIV,31-05-2024,12-04-2026,199,Quarterly,Expired
5332,4986,SonyLIV,25-11-2024,21-05-2026,499,Yearly,Active
5333,4384,Zee5,19-12-2024,11-05-2026,149,Monthly,Expired
5334,4432,SonyLIV,29-11-2023,27-02-2026,199,Monthly,Active
5335,2922,SonyLIV,25-05-2025,17-12-2025,99,Yearly,Expired
5336,2365,Zee5,08-07-2024,17-04-2026,149,Monthly,Expired
5337,249,Disney+ Hotstar,21-08-2024,13-01-2026,99,Monthly,Expired
5338,1264,Amazon Prime,08-08-2024,18-02-2026,499,Monthly,Active
5339,2313,SonyLIV,24-01-2024,12-01-2026,99,Quarterly,Active
5340,393,Zee5,06-01-2025,28-03-2026,99,Monthly,Expired
5341,81,Amazon Prime,17-09-2025,21-04-2026,199,Quarterly,Active
5342,3997,SonyLIV,27-06-2025,28-12-2025,99,Yearly,Active
5343,3622,SonyLIV,08-06-2024,08-12-2025,149,Yearly,Expired
5344,5479,Zee5,17-02-2025,26-02-2026,149,Monthly,Expired
5345,142,SonyLIV,15-10-2024,26-05-2026,499,Monthly,Expired
5346,1559,Amazon Prime,27-09-2025,20-04-2026,199,Quarterly,Expired
5347,3465,Zee5,05-06-2024,03-12-2025,149,Yearly,Expired
5348,4178,Amazon Prime,12-09-2025,21-12-2025,299,Yearly,Active
5349,5638,Zee5,02-06-2025,08-03-2026,499,Yearly,Active
5350,4178,Zee5,03-01-2025,06-01-2026,199,Quarterly,Active
5351,1664,Amazon Prime,15-02-2025,15-03-2026,199,Monthly,Expired
5352,4545,Netflix,08-04-2024,06-05-2026,199,Quarterly,Expired
5353,1854,Disney+ Hotstar,13-12-2023,01-05-2026,499,Quarterly,Active
5354,3317,Disney+ Hotstar,10-11-2025,06-01-2026,99,Quarterly,Active
5355,1507,Amazon Prime,26-10-2025,19-02-2026,149,Monthly,Expired
5356,3066,SonyLIV,29-12-2023,02-03-2026,199,Quarterly,Active
5357,4954,SonyLIV,30-05-2025,31-12-2025,499,Quarterly,Active
5358,5196,Disney+ Hotstar,26-01-2025,19-02-2026,299,Quarterly,Expired
5359,4124,Zee5,07-03-2025,20-04-2026,299,Yearly,Expired
5360,1238,Amazon Prime,27-10-2024,11-01-2026,299,Quarterly,Expired
5361,4819,Disney+ Hotstar,18-11-2024,21-05-2026,99,Yearly,Expired
5362,650,Netflix,29-12-2023,28-11-2025,149,Quarterly,Active
5363,598,Zee5,16-05-2024,15-01-2026,99,Monthly,Active
5364,21,Amazon Prime,21-08-2024,21-03-2026,199,Yearly,Active
5365,2593,Amazon Prime,08-05-2024,24-05-2026,499,Yearly,Active
5366,3355,Disney+ Hotstar,18-12-2023,08-03-2026,499,Quarterly,Expired
5367,5075,Disney+ Hotstar,19-12-2024,02-04-2026,99,Yearly,Expired
5368,937,Zee5,13-06-2024,22-02-2026,149,Monthly,Active
5369,1631,Zee5,01-08-2024,30-12-2025,199,Quarterly,Active
5370,5717,SonyLIV,21-02-2024,22-02-2026,149,Quarterly,Expired
5371,5328,Netflix,29-02-2024,04-01-2026,499,Monthly,Active
5372,709,Amazon Prime,16-05-2025,18-01-2026,299,Quarterly,Expired
5373,86,Zee5,07-07-2025,16-01-2026,149,Quarterly,Active
5374,5095,Netflix,31-12-2024,31-03-2026,99,Yearly,Expired
5375,3397,Netflix,28-12-2024,08-03-2026,149,Monthly,Expired
5376,4661,Netflix,09-09-2025,16-03-2026,499,Quarterly,Active
5377,652,SonyLIV,28-07-2025,14-05-2026,149,Yearly,Expired
5378,96,Amazon Prime,01-10-2025,31-03-2026,499,Monthly,Active
5379,2280,Netflix,05-10-2024,18-12-2025,99,Quarterly,Active
5380,4614,SonyLIV,27-01-2025,30-04-2026,499,Yearly,Expired
5381,4316,Disney+ Hotstar,06-07-2025,15-02-2026,499,Monthly,Active
5382,2925,SonyLIV,28-11-2023,08-02-2026,299,Yearly,Expired
5383,3528,SonyLIV,01-03-2025,17-12-2025,99,Quarterly,Active
5384,3299,SonyLIV,13-12-2023,02-05-2026,99,Yearly,Expired
5385,4505,Disney+ Hotstar,08-12-2024,17-03-2026,99,Monthly,Expired
5386,4319,Disney+ Hotstar,04-05-2025,23-01-2026,149,Yearly,Active
5387,3956,Disney+ Hotstar,13-11-2024,04-02-2026,499,Yearly,Active
5388,392,Disney+ Hotstar,30-01-2025,20-03-2026,149,Quarterly,Active
5389,923,Amazon Prime,12-07-2025,20-04-2026,99,Yearly,Expired
5390,5107,SonyLIV,24-09-2025,15-02-2026,199,Quarterly,Active
5391,8,SonyLIV,26-12-2024,21-01-2026,499,Monthly,Active
5392,4481,Netflix,19-09-2024,22-02-2026,299,Quarterly,Expired
5393,4823,Netflix,04-03-2025,10-05-2026,299,Quarterly,Active
5394,147,SonyLIV,25-09-2024,30-01-2026,149,Yearly,Active
5395,4723,Netflix,05-07-2024,31-01-2026,199,Quarterly,Active
5396,900,Amazon Prime,04-10-2024,04-05-2026,99,Monthly,Expired
5397,5317,Zee5,14-11-2025,16-02-2026,149,Monthly,Expired
5398,4491,Disney+ Hotstar,10-01-2025,22-05-2026,149,Monthly,Expired
5399,3947,Amazon Prime,14-08-2024,24-03-2026,499,Quarterly,Expired
5400,2297,Disney+ Hotstar,04-02-2025,20-02-2026,499,Yearly,Expired
5401,404,Amazon Prime,31-08-2025,02-03-2026,99,Quarterly,Active
5402,3346,Zee5,28-03-2024,08-01-2026,299,Quarterly,Active
5403,1130,Disney+ Hotstar,14-06-2025,14-05-2026,299,Monthly,Active
5404,5989,Zee5,10-11-2025,07-01-2026,149,Quarterly,Expired
5405,3982,Amazon Prime,24-07-2024,23-12-2025,199,Yearly,Active
5406,2141,Disney+ Hotstar,26-12-2023,25-05-2026,149,Quarterly,Active
5407,1504,Netflix,31-01-2024,19-02-2026,299,Monthly,Expired
5408,1274,SonyLIV,20-11-2025,26-03-2026,199,Yearly,Expired
5409,3148,Zee5,23-06-2025,16-04-2026,299,Quarterly,Expired
5410,327,Disney+ Hotstar,29-12-2024,08-02-2026,299,Quarterly,Active
5411,2353,Amazon Prime,16-12-2023,15-12-2025,499,Yearly,Active
5412,2480,Disney+ Hotstar,21-04-2025,30-03-2026,499,Quarterly,Active
5413,4837,SonyLIV,30-07-2025,08-01-2026,99,Monthly,Expired
5414,1720,Netflix,16-07-2025,12-12-2025,99,Quarterly,Active
5415,1526,Zee5,21-11-2024,29-11-2025,99,Quarterly,Expired
5416,1460,Amazon Prime,09-05-2024,04-03-2026,99,Quarterly,Expired
5417,2456,Zee5,08-10-2025,05-01-2026,99,Monthly,Active
5418,3684,SonyLIV,20-02-2024,01-03-2026,299,Quarterly,Active
5419,2698,Zee5,04-11-2024,09-05-2026,499,Quarterly,Expired
5420,2319,Disney+ Hotstar,01-11-2025,02-04-2026,149,Yearly,Expired
5421,1213,Disney+ Hotstar,08-03-2024,17-05-2026,149,Monthly,Expired
5422,3027,SonyLIV,21-12-2024,23-02-2026,499,Monthly,Active
5423,1594,Netflix,03-10-2024,23-03-2026,149,Monthly,Active
5424,4859,SonyLIV,20-02-2025,07-03-2026,199,Monthly,Expired
