complaint_id,customer_id,complaint_date,category,description,status,priority,agent
4617,2608,19-10-2025,Billing Issue,Sample complaint description,In Progress,Medium,Nicole
4618,2270,21-04-2025,Network Issue,Sample complaint description,Closed,High,Teresa
4619,2884,17-02-2024,Other,Sample complaint description,Open,Low,Sarah
4620,112,20-07-2024,Billing Issue,Sample complaint description,In Progress,High,Joseph
4621,830,30-06-2024,Other,Sample complaint description,Open,Low,Kerry
4622,4661,17-07-2024,SIM Issue,Sample complaint description,Open,High,Emily
4623,2714,30-10-2025,Other,Sample complaint description,Open,Medium,Vanessa
4624,935,18-03-2024,Billing Issue,Sample complaint description,In Progress,Low,Amber
4625,1850,29-08-2025,SIM Issue,Sample complaint description,Closed,Low,Stephen
4626,1637,13-03-2025,Billing Issue,Sample complaint description,In Progress,Medium,April
4627,1317,23-08-2025,Billing Issue,Sample complaint description,In Progress,High,Heidi
4628,2109,27-11-2025,SIM Issue,Sample complaint description,Closed,High,John
4629,4779,26-11-2025,Network Issue,Sample complaint description,In Progress,Low,Dana
4630,5276,31-01-2024,Billing Issue,Sample complaint description,In Progress,Medium,William
4631,2306,18-10-2025,SIM Issue,Sample complaint description,Closed,Low,Amanda
4632,1686,08-01-2024,Network Issue,Sample complaint description,In Progress,Medium,Rebecca
4633,3201,21-03-2024,Billing Issue,Sample complaint description,Closed,Low,Rebecca
4634,3922,22-07-2024,Billing Issue,Sample complaint description,In Progress,High,Joshua
4635,5451,03-11-2024,Other,Sample complaint description,In Progress,Medium,Grace
4636,4487,20-07-2024,Billing Issue,Sample complaint description,Open,Medium,Cody
4637,3818,21-01-2024,SIM Issue,Sample complaint description,In Progress,High,Jeremy
4638,5186,05-09-2024,Network Issue,Sample complaint description,Closed,High,Justin
4639,956,07-10-2025,Billing Issue,Sample complaint description,In Progress,Medium,Scott
4640,941,04-06-2025,Network Issue,Sample complaint description,Closed,High,Joe
4641,4022,07-11-2025,Network Issue,Sample complaint description,Closed,High,Michael
4642,3146,14-09-2024,Network Issue,Sample complaint description,Closed,Medium,Nancy
4643,1308,28-10-2025,Network Issue,Sample complaint description,Closed,Medium,Anthony
4644,1162,03-07-2025,SIM Issue,Sample complaint description,In Progress,Low,Christine
4645,991,04-11-2025,Billing Issue,Sample complaint description,Closed,High,Valerie
4646,2418,05-11-2025,SIM Issue,Sample complaint description,Closed,High,Sean
4647,3445,02-05-2024,SIM Issue,Sample complaint description,In Progress,Medium,Luis
4648,4667,22-02-2025,SIM Issue,Sample complaint description,Closed,High,Natalie
4649,640,09-01-2024,Billing Issue,Sample complaint description,Closed,Medium,Aaron
4650,2558,28-02-2024,Network Issue,Sample complaint description,In Progress,Low,Alicia
4651,1130,08-07-2024,Billing Issue,Sample complaint description,In Progress,Low,Katrina
4652,1766,03-07-2025,Other,Sample complaint description,In Progress,High,Ann
4653,4051,31-08-2025,SIM Issue,Sample complaint description,Open,High,Robin
4654,1918,16-03-2025,Other,Sample complaint description,Closed,High,Bridget
4655,5050,28-05-2024,Other,Sample complaint description,In Progress,Low,Jasmine
4656,5069,04-02-2025,Network Issue,Sample complaint description,Open,Medium,Stephanie
4657,3072,09-08-2025,Billing Issue,Sample complaint description,Open,Low,Alison
4658,54,23-06-2024,SIM Issue,Sample complaint description,Closed,Medium,Sheila
4659,5631,30-05-2024,Network Issue,Sample complaint description,Closed,Low,Stephanie
4660,1941,15-12-2024,Other,Sample complaint description,In Progress,Low,Michelle
4661,4954,09-08-2024,Network Issue,Sample complaint description,Open,High,Meagan
4662,2069,23-02-2025,Other,Sample complaint description,In Progress,High,Amber
4663,1615,12-07-2024,Network Issue,Sample complaint description,In Progress,Medium,Glenda
4664,148,09-08-2025,Other,Sample complaint description,Open,High,Brendan
4665,276,11-03-2024,Other,Sample complaint description,Closed,Low,Robert
4666,283,02-06-2025,Other,Sample complaint description,In Progress,High,Taylor
4667,211,12-10-2025,Other,Sample complaint description,Open,High,Angela
4668,217,17-10-2024,Other,Sample complaint description,Open,High,Christopher
4669,766,25-05-2025,SIM Issue,Sample complaint description,Open,Low,Shelby
4670,5273,10-06-2025,SIM Issue,Sample complaint description,Closed,High,Krystal
4671,4710,07-03-2025,Network Issue,Sample complaint description,In Progress,Low,Kevin
4672,3001,26-09-2024,SIM Issue,Sample complaint description,In Progress,Medium,Emily
4673,4757,01-02-2024,SIM Issue,Sample complaint description,In Progress,Low,Sean
4674,197,21-09-2025,Other,Sample complaint description,Open,Medium,Sherry
4675,1923,20-08-2025,Billing Issue,Sample complaint description,Open,Medium,Haley
4676,5750,28-03-2025,Other,Sample complaint description,Open,Medium,Mary
4677,678,19-12-2024,Other,Sample complaint description,Open,Low,Chad
4678,4342,19-03-2025,SIM Issue,Sample complaint description,Closed,Medium,Megan
4679,2084,21-09-2025,Other,Sample complaint description,Open,Low,Ryan
4680,3793,25-11-2025,Network Issue,Sample complaint description,In Progress,High,Steven
4681,620,17-02-2024,Network Issue,Sample complaint description,In Progress,Low,Anthony
4682,5488,22-08-2025,Network Issue,Sample complaint description,In Progress,Low,Janet
4683,5622,28-11-2024,Other,Sample complaint description,Open,Low,Billy
4684,1753,03-08-2024,SIM Issue,Sample complaint description,Closed,High,Margaret
4685,5277,28-07-2025,Network Issue,Sample complaint description,Open,High,Michael
4686,2362,09-07-2025,Network Issue,Sample complaint description,Closed,High,Paige
4687,4624,26-09-2025,Other,Sample complaint description,Closed,Medium,Kayla
4688,3125,06-01-2024,Network Issue,Sample complaint description,In Progress,Low,Jesus
4689,5136,07-08-2024,Other,Sample complaint description,In Progress,Low,Jennifer
4690,5192,11-07-2024,Network Issue,Sample complaint description,In Progress,High,Richard
4691,4650,04-08-2025,SIM Issue,Sample complaint description,Open,Low,Larry
4692,3023,05-11-2025,Other,Sample complaint description,Closed,High,Melanie
4693,2807,04-06-2024,SIM Issue,Sample complaint description,Closed,Low,Edwin
4694,2711,26-06-2024,Billing Issue,Sample complaint description,In Progress,High,Philip
4695,1919,25-07-2025,Billing Issue,Sample complaint description,Closed,Low,Chris
4696,322,24-04-2024,SIM Issue,Sample complaint description,Closed,High,Bryan
4697,1656,17-01-2024,SIM Issue,Sample complaint description,In Progress,Medium,Caitlin
4698,4163,01-02-2025,Network Issue,Sample complaint description,Closed,Medium,Kathleen
4699,4082,11-02-2025,Network Issue,Sample complaint description,In Progress,High,Chloe
4700,3530,29-08-2024,Billing Issue,Sample complaint description,Closed,Low,Adrienne
4701,3299,27-04-2025,Network Issue,Sample complaint description,Closed,High,Todd
4702,295,20-06-2024,Billing Issue,Sample complaint description,Open,Low,Melissa
4703,3917,17-12-2024,Network Issue,Sample complaint description,Open,Low,Debbie
4704,2217,05-06-2025,Billing Issue,Sample complaint description,Open,Medium,Ann
4705,1960,15-06-2025,Billing Issue,Sample complaint description,Closed,High,Lisa
4706,3703,13-03-2024,Billing Issue,Sample complaint description,In Progress,Medium,Janet
4707,5236,10-04-2025,Other,Sample complaint description,Closed,Medium,Caroline
4708,976,30-04-2024,SIM Issue,Sample complaint description,Open,Medium,Shannon
4709,4626,27-07-2024,Other,Sample complaint description,In Progress,Low,Sarah
4710,4783,22-01-2025,Network Issue,Sample complaint description,Closed,High,Melissa
4711,433,09-09-2024,SIM Issue,Sample complaint description,Open,High,Tracie
4712,1339,10-11-2025,Other,Sample complaint description,Closed,Low,Tracy
4713,4338,06-06-2025,SIM Issue,Sample complaint description,Open,Medium,Katherine
4714,5959,10-04-2024,Billing Issue,Sample complaint description,Closed,Low,Jesse
4715,5099,03-01-2025,Billing Issue,Sample complaint description,Open,Low,Jennifer
4716,5963,19-09-2024,Network Issue,Sample complaint description,Open,High,Gregory
4717,857,11-07-2025,SIM Issue,Sample complaint description,In Progress,Low,Katherine
4718,5506,14-05-2025,Network Issue,Sample complaint description,Open,Low,Luis
4719,2986,18-04-2024,SIM Issue,Sample complaint description,Closed,Low,Laura
4720,4842,24-03-2024,SIM Issue,Sample complaint description,Open,Low,Megan
4721,1170,03-08-2025,SIM Issue,Sample complaint description,Closed,High,Stephanie
4722,5053,28-12-2023,SIM Issue,Sample complaint description,Closed,Medium,Jennifer
4723,4222,15-09-2024,Network Issue,Sample complaint description,Open,High,Kylie
4724,380,06-10-2024,Billing Issue,Sample complaint description,Open,Medium,Cheryl
4725,2968,05-08-2025,SIM Issue,Sample complaint description,Closed,Medium,Sara
4726,3279,07-03-2024,Other,Sample complaint description,Open,Low,Carol
4727,1943,20-07-2025,SIM Issue,Sample complaint description,Open,Low,Carlos
4728,1977,18-01-2025,Other,Sample complaint description,In Progress,Low,Claudia
4729,3751,22-02-2025,Other,Sample complaint description,In Progress,Low,Julie
4730,2974,27-12-2023,Network Issue,Sample complaint description,Closed,Medium,Megan
4731,5808,09-03-2025,Other,Sample complaint description,Closed,High,Robert
4732,4989,01-07-2025,Other,Sample complaint description,In Progress,Low,William
4733,1400,29-09-2025,Other,Sample complaint description,In Progress,Low,Katelyn
4734,2334,22-12-2024,Other,Sample complaint description,Open,High,Jamie
4735,2490,08-10-2024,Billing Issue,Sample complaint description,In Progress,Medium,Matthew
4736,4101,17-03-2024,SIM Issue,Sample complaint description,In Progress,High,Sarah
4737,153,20-09-2025,Network Issue,Sample complaint description,Open,Low,Lori
4738,2965,05-06-2024,Network Issue,Sample complaint description,Closed,Medium,Sara
4739,4454,01-10-2025,SIM Issue,Sample complaint description,Closed,Low,Christina
4740,5305,11-01-2025,Other,Sample complaint description,Closed,Low,Wesley
4741,4514,27-08-2025,Network Issue,Sample complaint description,Open,Medium,Brian
4742,592,14-09-2025,Network Issue,Sample complaint description,Open,Low,Kristina
4743,1635,29-01-2025,SIM Issue,Sample complaint description,Open,High,Julie
4744,568,31-12-2023,Other,Sample complaint description,In Progress,Low,Jared
4745,3099,31-07-2025,Billing Issue,Sample complaint description,In Progress,Low,Anne
4746,3742,12-06-2024,Network Issue,Sample complaint description,Closed,Medium,Lisa
4747,3646,11-02-2024,SIM Issue,Sample complaint description,In Progress,Medium,Christopher
4748,4075,30-10-2024,Network Issue,Sample complaint description,Open,Medium,Crystal
4749,762,30-10-2025,Network Issue,Sample complaint description,Closed,Low,Samantha
4750,1529,17-07-2024,Other,Sample complaint description,In Progress,Low,Kayla
4751,4519,22-04-2024,Other,Sample complaint description,Open,Low,Brittney
4752,3805,18-12-2023,Network Issue,Sample complaint description,Open,Medium,Bonnie
4753,3080,10-02-2025,Other,Sample complaint description,Open,Medium,Ashley
4754,2324,09-02-2024,Billing Issue,Sample complaint description,Open,High,Jacob
4755,3372,11-02-2025,Network Issue,Sample complaint description,Open,High,Jocelyn
4756,543,24-09-2025,Billing Issue,Sample complaint description,Closed,High,Ashley
4757,5937,30-11-2023,Other,Sample complaint description,In Progress,Medium,Kelly
4758,1201,04-06-2024,Network Issue,Sample complaint description,Closed,High,Leonard
4759,5048,14-02-2024,Billing Issue,Sample complaint description,Closed,High,Erin
4760,5385,13-02-2024,SIM Issue,Sample complaint description,Closed,High,Jeffrey
4761,5232,14-09-2025,Billing Issue,Sample complaint description,In Progress,High,Justin
4762,1585,29-08-2025,Network Issue,Sample complaint description,Open,Low,Stephanie
4763,893,12-07-2025,Billing Issue,Sample complaint description,In Progress,Low,Kathleen
4764,2905,06-12-2024,Network Issue,Sample complaint description,In Progress,High,Luke
4765,3494,19-03-2025,Network Issue,Sample complaint description,Open,High,Julie
4766,1385,11-09-2025,Network Issue,Sample complaint description,Open,Medium,David
4767,2531,22-05-2024,SIM Issue,Sample complaint description,In Progress,High,Brianna
4768,4649,18-12-2024,Billing Issue,Sample complaint description,Closed,High,Mary
4769,4634,19-03-2025,Network Issue,Sample complaint description,Closed,Low,Rhonda
4770,1834,30-06-2024,Billing Issue,Sample complaint description,Open,Low,Lynn
4771,4148,19-05-2025,Network Issue,Sample complaint description,Closed,Low,Frank
4772,1663,08-12-2024,Network Issue,Sample complaint description,Open,Medium,Whitney
4773,5214,26-08-2024,Network Issue,Sample complaint description,Closed,Low,George
4774,146,16-02-2024,Billing Issue,Sample complaint description,In Progress,Low,Evan
4775,4515,01-09-2024,Billing Issue,Sample complaint description,Closed,High,Mckenzie
4776,5117,15-07-2024,Network Issue,Sample complaint description,Open,Low,Brian
4777,3115,25-10-2024,Network Issue,Sample complaint description,Open,Low,Sarah
4778,151,30-05-2025,SIM Issue,Sample complaint description,In Progress,Medium,Stephen
4779,302,20-03-2024,Other,Sample complaint description,Closed,High,Curtis
4780,2477,24-05-2024,Other,Sample complaint description,Open,High,Jacob
4781,4128,26-02-2024,Other,Sample complaint description,In Progress,High,Victor
4782,964,26-03-2024,Billing Issue,Sample complaint description,Closed,Low,Kelly
4783,4946,11-09-2024,Other,Sample complaint description,Closed,Low,Chelsea
4784,2492,11-08-2025,SIM Issue,Sample complaint description,Closed,High,Allen
4785,3025,10-07-2024,Network Issue,Sample complaint description,In Progress,High,Derrick
4786,4250,15-10-2024,SIM Issue,Sample complaint description,Closed,High,Tonya
4787,207,01-12-2023,SIM Issue,Sample complaint description,In Progress,Low,Angela
4788,5564,03-11-2024,Other,Sample complaint description,Open,High,Craig
4789,171,11-07-2025,Network Issue,Sample complaint description,Closed,Low,Lori
4790,133,14-10-2024,Other,Sample complaint description,In Progress,High,Rickey
4791,3174,03-05-2025,Billing Issue,Sample complaint description,Open,High,Barbara
4792,4086,26-07-2024,Billing Issue,Sample complaint description,Open,Medium,David
4793,1518,15-11-2025,Other,Sample complaint description,Closed,Low,Alejandra
4794,5761,17-11-2024,Network Issue,Sample complaint description,Open,High,Richard
4795,3198,25-03-2025,SIM Issue,Sample complaint description,Open,Medium,Kristen
4796,288,29-08-2024,Other,Sample complaint description,Open,Low,Rachel
4797,5528,03-03-2024,Network Issue,Sample complaint description,Closed,Medium,Jennifer
4798,17,01-12-2024,Billing Issue,Sample complaint description,Closed,High,Michael
4799,856,20-11-2025,SIM Issue,Sample complaint description,Open,High,Colleen
4800,1864,06-01-2024,Billing Issue,Sample complaint description,Closed,Low,Misty
4801,1192,26-04-2024,Other,Sample complaint description,Open,Low,Theresa
4802,334,07-06-2025,SIM Issue,Sample complaint description,Open,High,Christopher
4803,4410,25-03-2024,Billing Issue,Sample complaint description,Open,High,Rebecca
4804,5718,17-10-2025,Network Issue,Sample complaint description,Open,Medium,Deanna
4805,4605,22-03-2024,Billing Issue,Sample complaint description,Closed,Medium,Cheryl
4806,3630,09-04-2024,Other,Sample complaint description,In Progress,Low,Matthew
