call_id,customer_id,call_date,duration_minutes,call_type,location_city,location_state,network_quality
5684,2329,08-04-2025 16:48,17.39,Incoming,Wintersview,Wyoming,Good
5685,4736,24-07-2025 08:40,3.43,Outgoing,East Pennyfort,Nevada,Average
5686,2831,22-09-2025 04:07,12.84,Outgoing,New Joan,Wyoming,Good
5687,504,01-06-2025 07:15,6.81,Outgoing,North Patricia,Alabama,Poor
5688,528,17-12-2024 22:25,8.01,Outgoing,South Makayla,Kansas,Average
5689,2710,04-06-2025 05:16,12.68,Incoming,Leeberg,Kansas,Average
5690,4004,22-07-2025 22:50,11.55,Outgoing,Port Adrianaburgh,Vermont,Good
5691,4550,04-12-2024 23:01,15.57,Outgoing,New Michael,Tennessee,Poor
5692,5976,18-06-2025 07:20,0.35,Incoming,North Kimberly,Wisconsin,Average
5693,4042,31-12-2024 06:00,16.15,Outgoing,Taraburgh,Hawaii,Good
5694,4387,27-08-2025 08:03,10.69,Outgoing,Huntershire,Florida,Average
5695,3231,02-06-2025 04:49,13.11,Outgoing,Edwardsville,Missouri,Good
5696,885,22-05-2025 17:59,10.04,Outgoing,West Gregorybury,North Dakota,Average
5697,1463,04-08-2025 19:27,3.59,Outgoing,Muellerland,Alaska,Good
5698,5242,04-10-2025 21:03,17.61,Incoming,Warnerside,Montana,Good
5699,1383,09-06-2025 20:27,17.75,Incoming,Crossmouth,New Jersey,Poor
5700,2171,20-01-2025 19:36,1.04,Outgoing,Amberport,South Carolina,Average
5701,320,03-12-2024 21:47,6.82,Incoming,Port Maryport,Rhode Island,Good
5702,5142,07-05-2025 04:03,13.87,Incoming,Darlenetown,Maine,Poor
5703,1599,27-04-2025 04:44,12.94,Outgoing,Scottland,Pennsylvania,Good
5704,5966,09-11-2025 14:36,17,Outgoing,Travischester,Vermont,Good
5705,258,10-11-2025 09:59,2.33,Outgoing,North Danielleville,North Carolina,Good
5706,3411,14-11-2025 20:26,1.7,Outgoing,Jamesmouth,Vermont,Poor
5707,3977,07-09-2025 05:07,17.07,Outgoing,Port Andrewport,Utah,Good
5708,3047,19-06-2025 08:01,10.85,Incoming,Leachport,Arizona,Average
5709,4156,03-03-2025 11:49,17,Incoming,New Jeffreyhaven,New York,Average
5710,53,06-12-2024 01:35,10.99,Incoming,New Stephanieshire,North Dakota,Average
5711,4068,08-12-2024 13:39,14.27,Incoming,Port Margaretton,California,Poor
5712,2379,08-11-2025 09:47,6.79,Outgoing,North Pamela,Alaska,Average
5713,3230,10-05-2025 15:25,12.24,Incoming,Owensborough,Minnesota,Poor
5714,1972,18-07-2025 00:22,15.37,Incoming,Haynesburgh,Iowa,Average
5715,3520,07-04-2025 21:50,3.55,Incoming,Brucefort,Alaska,Average
5716,5240,09-02-2025 07:33,15.65,Incoming,West Loriside,Kentucky,Good
5717,5726,13-11-2025 19:35,1.24,Outgoing,Port Wandaberg,Nebraska,Good
5718,873,09-07-2025 14:26,8.02,Outgoing,New Brittney,Alaska,Average
5719,3167,23-08-2025 17:04,12.09,Outgoing,West Sharonland,Idaho,Good
5720,1025,20-08-2025 23:35,9.58,Incoming,Port Robert,Nebraska,Poor
5721,1691,16-04-2025 17:25,2.42,Outgoing,South Bruce,Washington,Average
5722,5606,26-12-2024 16:32,5.4,Incoming,Marychester,Kentucky,Poor
5723,2644,13-09-2025 21:14,17.29,Outgoing,Stonefurt,Wyoming,Good
5724,1176,02-02-2025 12:18,15.01,Outgoing,Randolphhaven,Texas,Poor
5725,229,31-07-2025 07:21,2.57,Incoming,Abigailville,Montana,Poor
5726,3585,25-01-2025 05:36,6.93,Outgoing,Lake Stephanie,Illinois,Good
5727,1884,16-11-2025 09:25,10,Incoming,Mauriceville,Georgia,Poor
5728,4325,21-01-2025 00:29,17.26,Incoming,Lorishire,Alaska,Poor
5729,57,26-03-2025 09:43,14.82,Outgoing,Patriciaton,Arizona,Poor
5730,3545,18-01-2025 23:19,7.76,Outgoing,Austinbury,Kentucky,Average
5731,5747,02-12-2024 01:16,7.96,Incoming,Fostermouth,New Hampshire,Good
5732,4588,27-05-2025 16:03,14.99,Incoming,Angelashire,Connecticut,Poor
5733,2277,19-03-2025 10:29,2.92,Incoming,Port Alexanderland,North Carolina,Poor
5734,3088,24-04-2025 14:13,2.32,Outgoing,Port Ericstad,Texas,Good
5735,402,08-08-2025 21:44,14.83,Outgoing,West Michael,Vermont,Good
5736,2685,14-04-2025 08:58,14.91,Incoming,Monroechester,Texas,Average
5737,2342,15-02-2025 12:39,9.23,Outgoing,Lake Arianafurt,Hawaii,Average
5738,4470,20-11-2025 19:14,7.46,Incoming,Connieville,California,Average
5739,629,16-09-2025 07:39,19.02,Incoming,Sandramouth,Florida,Good
5740,3329,20-11-2025 05:01,0.97,Outgoing,West Juan,Idaho,Average
5741,3879,07-12-2024 14:16,4.36,Incoming,Danieltown,Massachusetts,Good
5742,4749,03-11-2025 17:12,8.24,Outgoing,Jennifermouth,Texas,Average
5743,5201,31-10-2025 06:31,10.87,Outgoing,South Danielborough,Idaho,Average
5744,5106,22-05-2025 13:27,0.5,Incoming,Brewerview,Ohio,Average
5745,1687,31-07-2025 18:11,18.14,Incoming,Sharonmouth,South Dakota,Good
5746,3902,31-12-2024 04:31,13.65,Incoming,South Paulshire,Oregon,Average
5747,5311,24-10-2025 03:24,15.16,Incoming,Fernandezshire,Connecticut,Good
5748,193,15-08-2025 17:07,18.56,Outgoing,Bartonstad,South Carolina,Average
5749,4363,31-10-2025 11:54,10.62,Outgoing,Kaylaton,Utah,Good
5750,762,24-05-2025 14:34,14.46,Outgoing,New Kevin,Idaho,Good
5751,854,26-08-2025 16:23,14.83,Outgoing,Port Katie,Wyoming,Good
5752,1198,02-01-2025 04:29,11.86,Incoming,Port Christineport,Washington,Average
5753,1295,19-08-2025 07:33,15.52,Incoming,Petersburgh,New York,Average
5754,5686,05-12-2024 14:53,6.8,Outgoing,Howehaven,New Mexico,Poor
5755,5007,13-08-2025 11:57,9.71,Incoming,Josephburgh,Nebraska,Poor
5756,1981,10-02-2025 17:01,13.28,Incoming,South Zachary,South Carolina,Good
5757,4585,19-10-2025 15:11,2.85,Outgoing,Stevechester,North Dakota,Good
5758,5102,14-07-2025 03:57,4.63,Outgoing,Floresbury,New Jersey,Poor
5759,740,01-04-2025 18:16,2.27,Outgoing,East Elizabethview,Minnesota,Poor
5760,4640,13-01-2025 12:52,3.85,Outgoing,North Joshuaborough,Minnesota,Good
5761,3772,18-10-2025 00:28,18.9,Outgoing,South Ashleyburgh,Massachusetts,Good
5762,4987,06-05-2025 13:06,4.03,Outgoing,New Douglasfurt,Iowa,Poor
5763,2805,31-08-2025 01:58,8.5,Outgoing,Garrettmouth,Oklahoma,Average
5764,309,01-02-2025 08:21,14.01,Incoming,Greenport,New York,Average
5765,5836,15-05-2025 22:51,1.76,Incoming,Barbaramouth,Michigan,Good
5766,102,24-10-2025 06:02,6.39,Outgoing,West Samantha,Ohio,Good
5767,1680,21-05-2025 01:24,7.2,Outgoing,Genefurt,Maine,Poor
5768,89,10-11-2025 10:11,5.85,Incoming,New Brett,Wisconsin,Poor
5769,5178,03-06-2025 14:59,12.93,Incoming,Gilesville,Maryland,Poor
5770,4129,18-07-2025 10:28,9.91,Outgoing,Chandlermouth,Utah,Average
5771,2605,20-07-2025 08:55,18.61,Incoming,Oliviaport,Illinois,Poor
5772,923,02-05-2025 00:49,14.4,Outgoing,Elizabethburgh,New Hampshire,Average
5773,4151,03-10-2025 18:58,6.78,Outgoing,Johnsontown,Wyoming,Poor
5774,1159,08-05-2025 22:20,12.79,Outgoing,Jessicafort,Maine,Good
5775,4324,01-06-2025 18:25,11.77,Incoming,East Sean,Hawaii,Poor
5776,5391,12-04-2025 01:54,16.41,Outgoing,North Linda,Connecticut,Average
5777,5253,12-11-2025 03:35,18.28,Incoming,Gillespieborough,Maine,Average
5778,4375,18-12-2024 15:24,12.79,Incoming,Floreston,Georgia,Good
5779,2326,12-10-2025 16:14,18.45,Outgoing,Scottside,Arizona,Average
5780,3101,27-12-2024 00:41,1.81,Outgoing,Collierville,New York,Average
5781,468,22-06-2025 02:51,11.07,Incoming,South Amanda,Maryland,Average
5782,1110,29-05-2025 22:02,13.9,Incoming,South Kevinhaven,Idaho,Good
5783,3508,14-04-2025 22:58,5.24,Incoming,Lake James,South Carolina,Average
5784,254,20-01-2025 22:20,18.12,Incoming,North Charlenemouth,New Hampshire,Average
5785,2303,23-12-2024 03:18,1.4,Incoming,West Timothybury,Kansas,Average
5786,1184,05-11-2025 18:09,15.48,Incoming,Frazierstad,Oregon,Poor
5787,4837,19-01-2025 15:15,6.47,Incoming,Riversfort,West Virginia,Good
5788,1044,17-02-2025 05:30,3.43,Incoming,Aaronshire,Mississippi,Poor
5789,2959,01-09-2025 03:31,16.34,Incoming,Mckenziefurt,New Mexico,Good
5790,5388,26-11-2025 22:07,5.83,Outgoing,East Taylor,Nevada,Poor
5791,4431,08-01-2025 19:43,17.21,Outgoing,North Karenfort,Minnesota,Average
5792,2601,29-03-2025 08:44,1.21,Outgoing,Hendersonberg,Tennessee,Poor
5793,3717,24-01-2025 09:27,8.48,Incoming,Weavershire,Washington,Good
5794,1185,18-03-2025 06:54,10.94,Incoming,Lake Eric,Texas,Average
5795,493,23-02-2025 02:18,8.31,Incoming,Bradleyborough,Texas,Average
5796,680,18-10-2025 00:59,2.19,Outgoing,New Nathan,Nevada,Average
5797,2686,16-12-2024 09:15,7.46,Outgoing,Cohenland,Georgia,Average
5798,4996,18-07-2025 13:39,4.61,Incoming,North Robynmouth,Georgia,Poor
5799,5071,25-05-2025 07:14,19.11,Incoming,Port David,Washington,Average
5800,1560,09-02-2025 01:07,9.01,Outgoing,Hannahborough,Mississippi,Good
5801,3857,02-05-2025 16:10,4.99,Outgoing,North Ashley,Hawaii,Poor
5802,5151,03-12-2024 10:50,5.07,Outgoing,South Chelseaside,Montana,Average
5803,596,02-12-2024 23:19,17.68,Incoming,New Jillianstad,Mississippi,Good
5804,2339,11-04-2025 05:46,19.13,Incoming,Port Jessica,Indiana,Average
5805,398,23-11-2025 00:46,1.01,Outgoing,Nicolemouth,Mississippi,Good
5806,4495,23-01-2025 11:56,1.36,Incoming,Lake Tylerfort,Utah,Average
5807,4885,19-11-2025 03:38,9.31,Incoming,South Moniqueview,North Dakota,Poor
5808,5152,03-02-2025 11:12,16.78,Incoming,West Nicole,North Carolina,Average
5809,5438,17-01-2025 12:25,19.72,Incoming,West Kristin,Kentucky,Poor
5810,5515,07-04-2025 08:05,17.89,Incoming,Vazquezmouth,Maryland,Average
5811,3393,11-05-2025 00:37,2.02,Outgoing,Camposborough,Kentucky,Poor
5812,5820,15-10-2025 00:24,16.85,Incoming,West Connieland,Ohio,Good
5813,2044,02-10-2025 23:31,7.65,Incoming,Port Bradley,Oklahoma,Average
5814,1174,08-12-2024 19:52,1.45,Outgoing,West Paulbury,Kansas,Poor
5815,270,10-02-2025 11:10,12.66,Outgoing,Oconnellfurt,Michigan,Poor
5816,5931,24-03-2025 09:11,10.02,Incoming,Feliciastad,Mississippi,Poor
5817,1820,23-10-2025 12:29,6.99,Incoming,Michaelmouth,Louisiana,Good
5818,3172,25-03-2025 04:49,18.25,Incoming,Krystalburgh,Iowa,Good
5819,5213,30-09-2025 02:08,14.43,Outgoing,Lake Justin,Rhode Island,Good
5820,3167,22-07-2025 09:21,9.14,Outgoing,East Tammy,Nebraska,Average
5821,2839,02-08-2025 20:56,15.82,Outgoing,Port Anthony,Arkansas,Average
5822,1139,27-05-2025 02:57,0.99,Outgoing,Luisburgh,New Jersey,Average
5823,2518,04-10-2025 11:02,6.51,Outgoing,New Cassandra,South Dakota,Poor
5824,3111,08-10-2025 04:05,9.54,Outgoing,Shelbyberg,Mississippi,Poor
5825,214,24-05-2025 18:34,8.39,Outgoing,West Sarahfort,Kentucky,Good
5826,3873,13-05-2025 09:12,3.31,Incoming,New Daniel,Alaska,Average
5827,2274,24-08-2025 02:43,15.12,Incoming,Ginaburgh,Minnesota,Average
5828,4378,02-01-2025 05:41,16.63,Incoming,Lake Jenniferberg,New York,Average
5829,5490,26-09-2025 09:22,14.52,Outgoing,Lake Kaitlin,Tennessee,Poor
5830,3341,13-03-2025 03:24,13.82,Outgoing,West Josephbury,Michigan,Good
5831,1032,08-11-2025 16:11,0.23,Outgoing,West Ginaland,Rhode Island,Average
5832,1318,10-04-2025 03:59,1.93,Incoming,Millertown,Rhode Island,Average
5833,3995,09-08-2025 08:56,13.31,Outgoing,New Gregoryberg,Arizona,Good
5834,2440,18-11-2025 11:47,2.86,Incoming,Stephensfurt,North Dakota,Average
5835,471,10-12-2024 00:29,4.12,Outgoing,Thompsonside,New Hampshire,Average
5836,420,18-04-2025 18:32,19.88,Outgoing,East Joseph,Minnesota,Good
5837,5762,22-07-2025 12:58,0.76,Outgoing,Nicholeton,Minnesota,Average
5838,3007,31-03-2025 03:48,6.97,Outgoing,Thompsonton,Oregon,Good
5839,899,19-08-2025 10:40,8.07,Incoming,West Karen,Utah,Poor
5840,1138,22-01-2025 14:15,18.32,Incoming,East Christina,Kentucky,Average
5841,1676,08-05-2025 05:59,3.78,Outgoing,Port Timothy,Mississippi,Average
5842,5708,04-01-2025 03:52,9.42,Outgoing,Meyersberg,South Dakota,Good
5843,5459,04-02-2025 13:34,4.05,Outgoing,Port John,Delaware,Poor
5844,4550,24-11-2025 01:00,18.3,Incoming,New Saratown,Nevada,Poor
5845,2785,23-09-2025 23:51,5.66,Outgoing,New Adamchester,Florida,Poor
5846,5382,17-09-2025 14:34,2.45,Incoming,Brittanyberg,Maine,Poor
5847,4310,07-06-2025 17:50,13.26,Outgoing,Lisafurt,New Mexico,Poor
5848,1252,23-03-2025 08:52,2.29,Outgoing,Port Richardmouth,New Mexico,Good
5849,3479,30-04-2025 03:57,14.32,Incoming,East Karen,Hawaii,Good
5850,3043,20-05-2025 05:41,1.75,Incoming,Gileshaven,Texas,Average
5851,1426,21-05-2025 18:10,8.97,Outgoing,West Adrienne,Washington,Poor
5852,5903,01-05-2025 20:06,7.76,Incoming,South Robert,Massachusetts,Average
5853,4354,05-03-2025 14:48,18.5,Outgoing,Shannonhaven,Rhode Island,Good
5854,1857,19-06-2025 10:20,13.53,Incoming,Colemanmouth,South Dakota,Poor
5855,2305,14-08-2025 22:02,12.05,Outgoing,Robinsonfort,South Dakota,Poor
5856,2652,17-03-2025 19:42,1.09,Incoming,Lake Cindy,Nebraska,Poor
5857,5673,03-01-2025 03:18,9.7,Incoming,Jacksonland,Idaho,Poor
5858,5174,17-09-2025 22:31,12.38,Incoming,New Cynthiaburgh,Rhode Island,Poor
5859,5967,25-06-2025 00:14,9.13,Outgoing,Angelafort,Maine,Poor
5860,3772,03-10-2025 10:52,3.94,Incoming,Lake Rachel,Pennsylvania,Poor
5861,4087,29-05-2025 22:57,17.63,Incoming,Carterhaven,Wisconsin,Poor
5862,2971,07-01-2025 03:20,2.02,Incoming,Mccannfort,Florida,Poor
5863,2829,03-09-2025 23:52,3.6,Incoming,New Dennis,Montana,Poor
5864,3390,04-09-2025 13:31,0.91,Incoming,Lake Johnland,Virginia,Good
5865,3211,17-06-2025 03:57,14.51,Incoming,East Pamelaview,Rhode Island,Poor
5866,5452,04-06-2025 00:46,9.48,Outgoing,Pachecoview,Tennessee,Poor
5867,2223,05-01-2025 06:45,12.4,Outgoing,Patriciachester,Maryland,Good
5868,437,03-04-2025 08:18,15.55,Incoming,North Lisaport,Iowa,Poor
5869,4413,03-12-2024 06:24,2.12,Incoming,Ronnieborough,Nevada,Average
5870,3472,22-09-2025 07:36,15.2,Incoming,East Bruce,Virginia,Average
5871,5866,03-09-2025 15:43,19.89,Outgoing,Michellefort,New Mexico,Poor
5872,3259,21-11-2025 07:34,6.81,Outgoing,West Lisamouth,Missouri,Poor
5873,4577,11-02-2025 22:23,1.56,Incoming,New Michaelborough,Mississippi,Average
5874,3934,12-04-2025 13:38,13.79,Outgoing,East Robertshire,Colorado,Good
5875,4221,23-07-2025 05:39,18.65,Outgoing,East James,Tennessee,Good
5876,4608,04-04-2025 11:19,15.31,Outgoing,Nicoleton,Missouri,Good
5877,4109,24-05-2025 00:31,3.48,Outgoing,Fostershire,South Dakota,Poor
5878,5271,21-01-2025 11:44,15.98,Outgoing,Lake Ginamouth,Kentucky,Good
5879,3882,12-01-2025 12:11,11.08,Outgoing,Jacobside,Arizona,Poor
5880,1531,26-08-2025 23:45,12.61,Incoming,New Stephaniechester,Hawaii,Average
5881,2439,26-09-2025 18:26,2.25,Outgoing,Christineshire,Arkansas,Poor
5882,1206,10-07-2025 19:28,11.6,Incoming,Laurenport,New York,Poor
5883,5615,06-03-2025 05:57,8.8,Outgoing,New Adam,New York,Average
5884,4171,28-06-2025 19:13,12.61,Outgoing,Parkerview,Missouri,Average
5885,3821,04-06-2025 22:00,17.42,Incoming,Lake Rita,Massachusetts,Poor
5886,5312,01-11-2025 07:27,16.33,Incoming,Anthonymouth,Connecticut,Average
5887,1530,19-03-2025 18:58,0.97,Outgoing,Jeffreyfort,New Jersey,Average
5888,2548,09-10-2025 08:20,5.42,Incoming,East Jacobborough,New York,Average
5889,1288,30-04-2025 01:27,19.72,Outgoing,North Beth,Oregon,Good
5890,2422,14-09-2025 00:00,5.6,Outgoing,Amandaberg,Arkansas,Average
5891,5063,23-02-2025 08:19,1.15,Outgoing,North Valerie,Pennsylvania,Good
5892,3466,22-11-2025 20:37,9.2,Outgoing,Lake Lauramouth,Montana,Average
5893,4244,24-11-2025 04:48,17.44,Outgoing,Steinmouth,Alabama,Good
5894,2111,27-10-2025 23:48,4.68,Incoming,Saramouth,Michigan,Good
5895,1484,20-01-2025 05:24,19,Outgoing,Dillonport,Washington,Good
5896,2007,28-02-2025 20:23,4.73,Outgoing,Alvaradoville,Connecticut,Average
5897,987,18-10-2025 12:06,7.57,Incoming,Danielfurt,Ohio,Average
5898,3115,29-09-2025 17:35,14.11,Incoming,North Christophertown,South Dakota,Good
5899,588,26-04-2025 17:17,12.56,Incoming,East Bradley,North Dakota,Good
5900,486,07-03-2025 05:05,16.75,Outgoing,East Robin,New Hampshire,Poor
5901,4675,03-10-2025 04:42,13.22,Incoming,Brightmouth,Illinois,Average
5902,4187,20-02-2025 23:05,16.5,Incoming,Millerfort,Nebraska,Average
5903,195,11-01-2025 13:29,17.22,Incoming,Stevenchester,Iowa,Poor
5904,4793,25-05-2025 11:57,9.33,Incoming,Port Kathleenview,West Virginia,Poor
5905,4108,17-03-2025 16:22,2.1,Incoming,Grimesborough,Oregon,Average
5906,2061,17-04-2025 02:22,1.08,Outgoing,New Debbie,New Mexico,Average
5907,77,21-08-2025 20:34,8.68,Outgoing,Amandaton,Maryland,Good
5908,4194,27-03-2025 20:38,16.38,Incoming,Chenberg,Oklahoma,Poor
5909,4887,10-02-2025 08:50,2.81,Outgoing,Tammyhaven,Washington,Good
5910,894,31-03-2025 10:46,7.25,Incoming,Tammyside,West Virginia,Good
5911,3628,21-08-2025 12:47,15.74,Incoming,Garciaport,Vermont,Average
5912,129,24-04-2025 17:11,8,Incoming,Richardsontown,Ohio,Good
5913,3474,07-06-2025 16:48,5.39,Incoming,Kennethberg,Pennsylvania,Average
5914,3583,02-05-2025 19:39,11.15,Outgoing,Connieshire,Kentucky,Poor
5915,1565,02-11-2025 06:38,18.21,Outgoing,Daisyton,Kansas,Poor
5916,5021,11-09-2025 19:03,2.82,Incoming,North Justinfurt,Massachusetts,Average
5917,903,30-05-2025 15:31,8.87,Outgoing,Lauraville,Massachusetts,Poor
5918,5345,25-05-2025 12:49,16.61,Outgoing,Contrerasport,Maryland,Average
5919,2659,04-07-2025 09:32,7.35,Outgoing,Michaelview,Georgia,Poor
5920,4907,16-10-2025 13:12,0.41,Incoming,Alantown,Kentucky,Good
5921,5335,07-07-2025 18:03,7.01,Incoming,East Stevenstad,Georgia,Poor
5922,225,02-11-2025 13:05,13.01,Outgoing,Brownmouth,North Carolina,Average
5923,663,27-02-2025 02:43,17.53,Outgoing,Hallchester,Alabama,Poor
5924,5248,02-04-2025 15:26,15.82,Incoming,Johnville,Florida,Good
5925,3900,11-05-2025 13:39,2.71,Outgoing,West Jeffery,Indiana,Poor
5926,1368,27-06-2025 00:46,1.5,Outgoing,North Johnton,Tennessee,Poor
5927,4140,30-08-2025 17:54,16.13,Outgoing,Taylorhaven,Mississippi,Good
5928,2528,21-04-2025 11:06,5.17,Outgoing,Lake Connor,Arizona,Good
5929,4488,19-11-2025 17:39,7.96,Outgoing,East Robertofurt,Michigan,Good
5930,246,25-01-2025 08:13,12.62,Incoming,North Amyland,Louisiana,Poor
5931,1003,04-03-2025 10:01,12.79,Incoming,Rickyland,North Dakota,Average
5932,4825,08-11-2025 12:52,13.39,Outgoing,Yvonnetown,Oklahoma,Average
5933,5331,11-02-2025 12:19,16.24,Outgoing,North Cathy,Wyoming,Good
5934,3698,07-02-2025 05:54,8.17,Incoming,Stevemouth,Alaska,Poor
5935,15,19-04-2025 09:32,18.95,Outgoing,Saraville,South Dakota,Poor
5936,3726,12-10-2025 18:50,11.67,Incoming,Winterston,Maine,Poor
5937,2838,05-04-2025 17:16,6.25,Outgoing,East Christopher,Hawaii,Average
5938,2211,21-09-2025 05:34,13.83,Outgoing,Port Mark,Massachusetts,Average
5939,5024,25-12-2024 16:03,5.82,Outgoing,Millershire,Virginia,Poor
5940,4177,01-06-2025 05:10,14.11,Outgoing,Mcclainville,Missouri,Average
5941,3229,19-01-2025 19:14,0.52,Outgoing,Stacychester,Vermont,Poor
5942,4942,02-08-2025 15:35,8.91,Outgoing,Williamside,Arkansas,Good
5943,278,23-07-2025 23:23,10.9,Incoming,Mcleanborough,Oklahoma,Poor
5944,2192,17-10-2025 01:05,15.44,Incoming,Johnsonberg,Kentucky,Poor
5945,3108,15-09-2025 05:51,7.32,Outgoing,Andrewhaven,Iowa,Good
5946,1231,25-09-2025 01:21,17.84,Incoming,Port Mary,Texas,Poor
5947,2746,04-07-2025 08:55,18.95,Outgoing,West Timothy,Kentucky,Poor
5948,5881,03-08-2025 07:00,16.08,Outgoing,New Annaberg,Montana,Good
5949,1855,13-09-2025 04:55,1.01,Outgoing,East Phyllis,Alaska,Good
5950,4031,10-08-2025 20:23,8.69,Outgoing,Timothyhaven,Ohio,Poor
5951,2724,21-02-2025 01:18,11.48,Outgoing,Wilkinsonside,Maine,Poor
5952,1043,21-09-2025 14:37,18.59,Outgoing,Dianaburgh,Vermont,Poor
5953,1765,20-02-2025 03:11,11.98,Outgoing,Lake Garymouth,Tennessee,Poor
5954,4858,19-10-2025 04:04,10.94,Incoming,Michaelburgh,Georgia,Poor
5955,1980,21-01-2025 13:56,14.69,Incoming,East Jamesport,Oklahoma,Poor
5956,4362,23-12-2024 05:57,15.59,Outgoing,Nelsonfort,Hawaii,Poor
5957,3600,03-05-2025 21:18,16.44,Incoming,South Jacqueline,Illinois,Poor
5958,5951,05-02-2025 04:57,3.29,Outgoing,North Ross,Arizona,Good
5959,6000,11-04-2025 17:32,1.28,Outgoing,Prattton,Alaska,Average
5960,649,23-05-2025 07:09,17.3,Outgoing,Jenniferstad,Massachusetts,Poor
5961,311,21-03-2025 19:08,0.19,Incoming,West Donnafurt,Idaho,Good
5962,1168,01-03-2025 12:12,1.33,Outgoing,Kaiserburgh,Washington,Good
5963,147,28-01-2025 09:32,6.69,Incoming,South Cody,Mississippi,Poor
5964,2587,30-06-2025 21:56,13.55,Incoming,Bradleymouth,Virginia,Good
5965,4867,11-03-2025 12:46,8.59,Outgoing,Lawsonhaven,South Dakota,Poor
5966,1280,18-12-2024 09:17,16.14,Incoming,South Amy,Virginia,Average
5967,4180,11-05-2025 13:04,13.68,Outgoing,South Jennifermouth,Utah,Average
5968,5495,04-03-2025 14:53,9.31,Incoming,Hernandezfort,California,Poor
5969,5476,09-01-2025 22:02,10.19,Incoming,Lake Kevin,Delaware,Poor
5970,5249,28-06-2025 02:19,9.87,Incoming,East Elainemouth,Texas,Good
5971,5354,23-10-2025 13:35,14.09,Incoming,New Gregory,Maryland,Poor
5972,5860,10-07-2025 03:38,14.91,Outgoing,East Laura,Minnesota,Good
5973,4347,04-11-2025 14:13,12.64,Outgoing,Martinezberg,Virginia,Good
5974,2683,26-10-2025 06:04,19.43,Outgoing,Powellside,Mississippi,Poor
5975,1245,16-10-2025 11:34,6.14,Incoming,Carlborough,New Jersey,Good
5976,3201,12-05-2025 19:02,5.72,Outgoing,Stephenberg,Washington,Average
5977,3031,07-04-2025 07:55,7.69,Outgoing,Sparksstad,Minnesota,Average
5978,191,27-07-2025 02:48,15.59,Incoming,Port Kenneth,Ohio,Good
5979,1529,31-08-2025 12:55,13.6,Outgoing,Kathrynport,Louisiana,Average
5980,1596,24-07-2025 07:58,0.66,Outgoing,East Beth,North Carolina,Poor
5981,3366,30-09-2025 08:17,13.83,Incoming,Port Zachary,South Dakota,Average
5982,2251,18-04-2025 08:22,7.61,Outgoing,Hallland,Kentucky,Poor
5983,5813,11-09-2025 17:33,5.91,Outgoing,Christinaburgh,Illinois,Average
5984,3607,26-07-2025 08:05,11.96,Outgoing,Solisburgh,Nebraska,Average
5985,5594,07-11-2025 10:42,11.43,Incoming,East Nancy,Arkansas,Poor
5986,2371,21-07-2025 22:50,3.14,Incoming,North Richard,Missouri,Average
5987,2586,09-05-2025 11:08,17.03,Incoming,Lestermouth,Nevada,Average
5988,5037,09-07-2025 09:59,18.54,Outgoing,New Bethmouth,South Dakota,Average
5989,363,14-12-2024 00:23,18.89,Outgoing,Lake Jennifer,Oregon,Poor
5990,3254,15-05-2025 06:32,13.34,Outgoing,Parrishbury,Florida,Average
5991,4389,06-12-2024 11:31,6.15,Outgoing,South Jennafurt,Arizona,Poor
5992,5752,01-04-2025 13:34,8.58,Incoming,East Mariah,New York,Average
5993,1682,21-12-2024 08:31,17.56,Outgoing,East Amy,Kansas,Poor
5994,2886,21-02-2025 22:01,5.25,Outgoing,New Margaret,Ohio,Average
5995,195,05-06-2025 18:26,19.23,Incoming,Markburgh,South Dakota,Good
5996,3086,03-11-2025 19:13,7.82,Outgoing,East Joanne,New Mexico,Average
5997,2501,15-07-2025 05:13,1.1,Incoming,Smithbury,Arkansas,Good
5998,230,27-08-2025 06:30,1.52,Incoming,East Jeffreyfort,Indiana,Average
5999,5811,12-10-2025 07:17,18.75,Outgoing,North Richard,Arkansas,Average
