plan_id,plan_name,price,validity_days,data_per_day_gb,sms_per_day,unlimited_calls,plan_type
5369,Airtel 299,299,28,1.5,100,TRUE,Postpaid
5370,Airtel 499,399,28,1,100,FALSE,Postpaid
5371,Airtel 499,499,56,2,200,FALSE,Prepaid
5372,Airtel 299,499,28,1,100,TRUE,Prepaid
5373,Airtel 399,499,56,2,100,TRUE,Postpaid
5374,Airtel 299,399,84,3,300,TRUE,Postpaid
5375,Airtel 299,299,28,1,100,TRUE,Prepaid
5376,Airtel 499,599,56,1.5,300,FALSE,Postpaid
5377,Airtel 499,199,28,3,100,FALSE,Postpaid
5378,Airtel 399,399,56,1.5,300,TRUE,Prepaid
5379,Airtel 299,299,84,3,100,TRUE,Postpaid
5380,Airtel 499,199,56,3,300,FALSE,Prepaid
5381,Airtel 499,199,28,1,100,TRUE,Postpaid
5382,Airtel 299,299,56,2,200,TRUE,Postpaid
5383,Airtel 299,199,28,1.5,300,FALSE,Prepaid
5384,Airtel 399,299,84,1.5,300,TRUE,Prepaid
5385,Airtel 499,499,84,2,200,FALSE,Prepaid
5386,Airtel 399,199,84,2,100,FALSE,Postpaid
5387,Airtel 299,299,56,1.5,300,FALSE,Prepaid
5388,Airtel 399,199,28,1.5,300,FALSE,Postpaid
5389,Airtel 499,299,84,1.5,200,TRUE,Prepaid
5390,Airtel 399,499,56,1,100,FALSE,Postpaid
5391,Airtel 299,399,84,1.5,200,FALSE,Postpaid
5392,Airtel 499,299,28,1,300,TRUE,Prepaid
5393,Airtel 199,599,84,3,200,TRUE,Postpaid
5394,Airtel 199,299,84,1.5,200,TRUE,Prepaid
5395,Airtel 199,399,56,3,300,TRUE,Prepaid
5396,Airtel 199,199,84,1,200,TRUE,Prepaid
5397,Airtel 399,499,28,1,300,TRUE,Postpaid
5398,Airtel 499,599,56,2,200,TRUE,Postpaid
5399,Airtel 499,499,56,1.5,100,FALSE,Postpaid
5400,Airtel 299,299,28,1,200,TRUE,Postpaid
5401,Airtel 499,399,84,1,200,TRUE,Prepaid
5402,Airtel 299,599,56,1,100,FALSE,Prepaid
5403,Airtel 499,599,84,2,300,FALSE,Postpaid
5404,Airtel 199,199,84,3,100,TRUE,Prepaid
5405,Airtel 299,399,56,2,200,TRUE,Postpaid
5406,Airtel 499,399,56,1.5,100,TRUE,Postpaid
5407,Airtel 199,399,56,2,300,TRUE,Postpaid
5408,Airtel 299,599,56,1.5,200,FALSE,Postpaid
5409,Airtel 499,199,84,1.5,200,FALSE,Postpaid
5410,Airtel 299,399,28,3,300,TRUE,Postpaid
5411,Airtel 199,299,84,3,300,FALSE,Prepaid
5412,Airtel 499,399,28,1.5,100,TRUE,Prepaid
5413,Airtel 399,599,28,3,200,TRUE,Postpaid
5414,Airtel 499,199,56,1,200,TRUE,Postpaid
5415,Airtel 499,399,56,2,300,FALSE,Postpaid
5416,Airtel 399,299,56,1.5,100,FALSE,Prepaid
5417,Airtel 199,299,28,3,200,TRUE,Postpaid
5418,Airtel 499,499,56,3,100,FALSE,Prepaid
5419,Airtel 299,299,56,1.5,200,FALSE,Postpaid
5420,Airtel 399,199,84,1.5,100,TRUE,Postpaid
5421,Airtel 399,599,56,1,100,FALSE,Postpaid
5422,Airtel 299,299,84,1.5,300,FALSE,Postpaid
5423,Airtel 399,399,56,2,200,FALSE,Postpaid
5424,Airtel 199,499,28,1,200,TRUE,Postpaid
5425,Airtel 199,199,84,1.5,300,TRUE,Prepaid
5426,Airtel 399,299,56,2,100,FALSE,Prepaid
5427,Airtel 299,199,28,1,100,FALSE,Prepaid
5428,Airtel 199,599,56,1.5,300,TRUE,Postpaid
5429,Airtel 399,499,56,2,100,FALSE,Postpaid
5430,Airtel 399,399,84,2,200,TRUE,Prepaid
5431,Airtel 299,399,28,3,100,FALSE,Prepaid
5432,Airtel 399,499,84,3,200,FALSE,Postpaid
5433,Airtel 299,199,84,1.5,100,TRUE,Postpaid
5434,Airtel 299,399,56,1.5,200,TRUE,Prepaid
5435,Airtel 499,399,84,1.5,300,TRUE,Prepaid
5436,Airtel 399,399,84,1,200,TRUE,Postpaid
5437,Airtel 499,199,84,2,300,FALSE,Postpaid
5438,Airtel 499,499,84,1,300,FALSE,Postpaid
5439,Airtel 199,299,28,2,100,TRUE,Postpaid
5440,Airtel 499,399,28,1.5,300,FALSE,Postpaid
5441,Airtel 399,499,84,2,200,FALSE,Postpaid
5442,Airtel 399,499,28,1.5,100,TRUE,Postpaid
5443,Airtel 399,199,84,1,200,TRUE,Postpaid
5444,Airtel 299,299,28,3,300,TRUE,Postpaid
5445,Airtel 399,599,56,1,300,FALSE,Prepaid
5446,Airtel 399,399,56,1,100,TRUE,Prepaid
5447,Airtel 199,499,56,1.5,100,TRUE,Postpaid
5448,Airtel 299,499,84,1.5,300,FALSE,Prepaid
5449,Airtel 399,599,84,2,200,TRUE,Postpaid
5450,Airtel 199,499,56,3,300,TRUE,Prepaid
5451,Airtel 499,399,84,1.5,300,TRUE,Postpaid
5452,Airtel 399,299,28,1,300,TRUE,Postpaid
5453,Airtel 199,299,84,2,100,TRUE,Postpaid
5454,Airtel 499,199,28,3,100,FALSE,Prepaid
5455,Airtel 299,199,56,3,300,TRUE,Postpaid
5456,Airtel 399,599,56,1.5,300,TRUE,Prepaid
5457,Airtel 399,399,84,1,300,FALSE,Postpaid
5458,Airtel 199,199,28,2,200,TRUE,Prepaid
5459,Airtel 499,399,28,1.5,100,TRUE,Postpaid
5460,Airtel 399,499,28,1,100,TRUE,Prepaid
5461,Airtel 499,599,28,2,100,FALSE,Postpaid
5462,Airtel 499,199,56,3,300,TRUE,Prepaid
5463,Airtel 299,199,28,1,200,FALSE,Postpaid
5464,Airtel 199,499,56,1.5,200,FALSE,Postpaid
5465,Airtel 199,499,84,1,300,FALSE,Postpaid
5466,Airtel 399,199,84,2,100,TRUE,Prepaid
5467,Airtel 199,499,84,1,200,TRUE,Prepaid
5468,Airtel 399,399,56,1.5,100,TRUE,Prepaid
5469,Airtel 499,199,56,3,300,TRUE,Prepaid
5470,Airtel 399,599,84,3,200,FALSE,Prepaid
5471,Airtel 399,499,28,3,300,FALSE,Prepaid
5472,Airtel 199,399,84,1,300,FALSE,Postpaid
5473,Airtel 399,499,28,1.5,300,FALSE,Postpaid
5474,Airtel 199,199,28,1.5,300,FALSE,Postpaid
5475,Airtel 399,299,56,1,100,TRUE,Postpaid
5476,Airtel 399,599,84,1.5,300,FALSE,Prepaid
5477,Airtel 299,199,84,1.5,200,FALSE,Prepaid
5478,Airtel 499,199,28,1,200,TRUE,Prepaid
5479,Airtel 399,399,84,3,300,FALSE,Postpaid
5480,Airtel 399,499,28,1.5,300,FALSE,Postpaid
5481,Airtel 399,599,28,2,100,TRUE,Prepaid
5482,Airtel 399,599,56,3,300,FALSE,Prepaid
5483,Airtel 199,499,28,1,100,TRUE,Postpaid
5484,Airtel 499,299,84,2,100,FALSE,Postpaid
5485,Airtel 499,199,56,1,300,FALSE,Prepaid
5486,Airtel 499,299,84,1,100,TRUE,Postpaid
5487,Airtel 499,299,84,2,300,TRUE,Prepaid
5488,Airtel 199,199,84,3,300,FALSE,Prepaid
5489,Airtel 499,599,28,2,300,TRUE,Postpaid
5490,Airtel 299,399,56,3,200,TRUE,Prepaid
5491,Airtel 199,599,84,1.5,100,FALSE,Postpaid
5492,Airtel 399,199,28,1.5,300,FALSE,Postpaid
5493,Airtel 499,599,28,2,100,FALSE,Postpaid
5494,Airtel 299,199,56,2,200,TRUE,Postpaid
5495,Airtel 199,299,28,1,200,TRUE,Prepaid
5496,Airtel 399,599,28,2,300,FALSE,Prepaid
5497,Airtel 399,399,84,1.5,200,TRUE,Prepaid
5498,Airtel 299,399,28,3,300,TRUE,Postpaid
5499,Airtel 499,499,28,3,100,TRUE,Prepaid
5500,Airtel 399,399,28,2,200,TRUE,Postpaid
5501,Airtel 499,599,28,1,100,FALSE,Postpaid
5502,Airtel 299,199,56,1,200,TRUE,Postpaid
5503,Airtel 399,199,28,1.5,300,TRUE,Postpaid
5504,Airtel 499,199,56,2,100,FALSE,Prepaid
5505,Airtel 199,299,56,1.5,300,FALSE,Prepaid
5506,Airtel 299,299,28,1,300,TRUE,Postpaid
5507,Airtel 299,299,84,3,200,FALSE,Prepaid
5508,Airtel 299,299,56,1,300,FALSE,Prepaid
5509,Airtel 399,599,84,1,100,FALSE,Prepaid
5510,Airtel 399,499,84,3,300,FALSE,Postpaid
5511,Airtel 499,399,84,2,200,FALSE,Postpaid
5512,Airtel 499,199,56,1.5,100,FALSE,Postpaid
5513,Airtel 199,599,56,1.5,200,FALSE,Prepaid
5514,Airtel 499,199,28,2,300,FALSE,Postpaid
5515,Airtel 199,299,56,1.5,300,TRUE,Prepaid
5516,Airtel 299,199,56,1,200,TRUE,Postpaid
5517,Airtel 499,599,56,1.5,200,TRUE,Postpaid
5518,Airtel 399,499,84,3,300,FALSE,Postpaid
5519,Airtel 399,599,56,3,100,TRUE,Postpaid
5520,Airtel 399,399,28,1.5,300,TRUE,Postpaid
5521,Airtel 299,199,28,2,200,FALSE,Prepaid
5522,Airtel 299,199,28,3,200,FALSE,Prepaid
5523,Airtel 199,399,28,2,100,TRUE,Prepaid
5524,Airtel 399,599,28,1.5,100,TRUE,Postpaid
5525,Airtel 499,599,56,3,100,TRUE,Postpaid
5526,Airtel 199,299,56,1,100,TRUE,Postpaid
5527,Airtel 399,499,84,3,300,TRUE,Prepaid
5528,Airtel 199,499,84,1,200,FALSE,Postpaid
5529,Airtel 499,599,84,2,200,FALSE,Prepaid
5530,Airtel 199,299,56,3,200,FALSE,Prepaid
5531,Airtel 499,499,28,1.5,300,FALSE,Postpaid
5532,Airtel 399,299,28,1.5,300,FALSE,Prepaid
5533,Airtel 499,399,84,1.5,300,FALSE,Prepaid
5534,Airtel 499,599,56,2,300,TRUE,Prepaid
5535,Airtel 499,399,56,2,100,TRUE,Postpaid
5536,Airtel 199,299,56,1,200,FALSE,Postpaid
5537,Airtel 499,599,28,2,100,TRUE,Postpaid
5538,Airtel 499,199,56,1.5,300,FALSE,Prepaid
5539,Airtel 399,499,28,1.5,300,FALSE,Prepaid
5540,Airtel 199,499,84,1.5,300,TRUE,Prepaid
5541,Airtel 299,199,56,2,100,TRUE,Postpaid
5542,Airtel 299,199,28,2,300,FALSE,Prepaid
5543,Airtel 299,399,56,1.5,100,FALSE,Prepaid
5544,Airtel 299,199,56,2,100,FALSE,Prepaid
5545,Airtel 399,599,56,1,200,TRUE,Prepaid
5546,Airtel 399,499,28,1,200,TRUE,Postpaid
5547,Airtel 499,199,56,3,100,FALSE,Postpaid
5548,Airtel 399,599,56,1.5,200,TRUE,Postpaid
5549,Airtel 299,299,28,3,300,FALSE,Postpaid
5550,Airtel 399,199,84,1,200,TRUE,Prepaid
5551,Airtel 299,499,56,1.5,300,TRUE,Prepaid
5552,Airtel 199,499,56,1.5,200,FALSE,Postpaid
5553,Airtel 299,499,28,1.5,300,FALSE,Postpaid
5554,Airtel 199,599,84,1.5,200,FALSE,Postpaid
5555,Airtel 199,599,84,3,200,TRUE,Postpaid
5556,Airtel 199,299,28,2,300,TRUE,Prepaid
5557,Airtel 199,199,28,3,300,TRUE,Postpaid
5558,Airtel 499,499,84,3,300,TRUE,Postpaid
5559,Airtel 399,599,84,1.5,200,FALSE,Postpaid
5560,Airtel 499,199,56,1.5,100,FALSE,Postpaid
5561,Airtel 499,399,84,2,300,TRUE,Postpaid
5562,Airtel 199,299,28,2,300,TRUE,Postpaid
5563,Airtel 299,399,84,2,100,TRUE,Prepaid
5564,Airtel 499,299,84,1.5,200,TRUE,Postpaid
5565,Airtel 399,299,56,1.5,100,FALSE,Postpaid
5566,Airtel 499,199,56,1.5,200,TRUE,Prepaid
5567,Airtel 199,599,84,1.5,200,TRUE,Prepaid
5568,Airtel 199,299,28,3,300,TRUE,Prepaid
5569,Airtel 199,199,84,1.5,100,TRUE,Postpaid
5570,Airtel 499,199,28,3,300,TRUE,Prepaid
5571,Airtel 399,299,28,3,100,FALSE,Prepaid
5572,Airtel 199,399,28,1.5,200,FALSE,Postpaid
5573,Airtel 199,599,84,3,100,TRUE,Postpaid
5574,Airtel 499,199,28,3,200,FALSE,Prepaid
5575,Airtel 299,399,28,1.5,100,TRUE,Prepaid
5576,Airtel 299,499,84,2,100,FALSE,Postpaid
5577,Airtel 199,399,84,3,300,TRUE,Postpaid
5578,Airtel 299,499,28,1,100,FALSE,Prepaid
5579,Airtel 399,199,84,3,300,FALSE,Postpaid
5580,Airtel 499,399,28,1,200,TRUE,Prepaid
5581,Airtel 199,499,28,1.5,200,TRUE,Postpaid
5582,Airtel 299,499,84,1,300,FALSE,Postpaid
5583,Airtel 499,399,56,3,100,FALSE,Postpaid
5584,Airtel 499,499,28,2,200,TRUE,Postpaid
5585,Airtel 299,499,28,2,300,TRUE,Prepaid
5586,Airtel 299,199,84,1.5,200,FALSE,Prepaid
5587,Airtel 299,599,84,3,300,TRUE,Prepaid
5588,Airtel 399,499,56,2,300,TRUE,Postpaid
5589,Airtel 199,299,84,2,300,TRUE,Postpaid
5590,Airtel 499,499,28,3,300,FALSE,Prepaid
5591,Airtel 299,399,84,2,300,FALSE,Prepaid
5592,Airtel 199,199,84,3,300,FALSE,Prepaid
5593,Airtel 499,599,28,2,300,TRUE,Postpaid
5594,Airtel 299,199,84,3,100,TRUE,Postpaid
5595,Airtel 299,199,56,3,200,TRUE,Prepaid
5596,Airtel 299,399,56,1,100,TRUE,Prepaid
5597,Airtel 299,199,84,2,200,FALSE,Postpaid
5598,Airtel 499,199,28,3,200,TRUE,Prepaid
5599,Airtel 299,299,28,1,300,TRUE,Prepaid
5600,Airtel 299,499,56,3,300,FALSE,Prepaid
5601,Airtel 399,299,56,1,200,TRUE,Postpaid
5602,Airtel 299,199,84,1.5,200,TRUE,Prepaid
5603,Airtel 199,399,28,2,300,FALSE,Postpaid
5604,Airtel 199,599,28,1.5,300,FALSE,Prepaid
5605,Airtel 499,599,28,1.5,200,TRUE,Prepaid
5606,Airtel 299,399,28,3,200,FALSE,Prepaid
5607,Airtel 499,199,84,1,100,FALSE,Postpaid
5608,Airtel 499,299,56,1.5,200,FALSE,Prepaid
5609,Airtel 499,599,56,1.5,200,TRUE,Postpaid
5610,Airtel 199,199,56,2,200,FALSE,Postpaid
5611,Airtel 499,299,84,3,300,TRUE,Prepaid
5612,Airtel 399,499,28,1.5,300,FALSE,Prepaid
5613,Airtel 199,599,84,1.5,100,FALSE,Postpaid
5614,Airtel 199,399,84,1.5,200,TRUE,Prepaid
5615,Airtel 199,199,28,3,300,FALSE,Prepaid
5616,Airtel 199,199,56,1,100,FALSE,Postpaid
5617,Airtel 199,399,84,2,100,TRUE,Prepaid
5618,Airtel 299,499,84,1,300,TRUE,Prepaid
5619,Airtel 299,399,28,2,100,TRUE,Prepaid
5620,Airtel 299,199,56,1.5,200,FALSE,Prepaid
5621,Airtel 399,199,28,1.5,200,TRUE,Prepaid
5622,Airtel 399,199,84,2,300,FALSE,Prepaid
5623,Airtel 199,199,56,3,100,FALSE,Postpaid
5624,Airtel 399,299,28,1.5,300,FALSE,Prepaid
5625,Airtel 199,399,28,1.5,200,TRUE,Prepaid
5626,Airtel 499,499,28,2,100,FALSE,Postpaid
5627,Airtel 199,299,56,1,300,TRUE,Prepaid
5628,Airtel 199,499,56,1.5,300,FALSE,Postpaid
5629,Airtel 399,199,28,1.5,200,TRUE,Prepaid
5630,Airtel 499,399,28,2,100,TRUE,Postpaid
5631,Airtel 199,599,28,1,100,FALSE,Prepaid
5632,Airtel 199,599,56,1,100,TRUE,Prepaid
5633,Airtel 399,199,28,2,100,FALSE,Prepaid
5634,Airtel 299,599,56,3,200,FALSE,Postpaid
5635,Airtel 399,399,28,2,100,TRUE,Postpaid
5636,Airtel 199,399,56,2,200,FALSE,Prepaid
5637,Airtel 299,599,84,1.5,100,TRUE,Postpaid
5638,Airtel 299,399,84,3,200,FALSE,Postpaid
5639,Airtel 399,399,84,3,300,FALSE,Postpaid
5640,Airtel 299,399,28,3,300,FALSE,Postpaid
5641,Airtel 499,399,84,1.5,200,FALSE,Postpaid
5642,Airtel 199,599,28,2,200,FALSE,Prepaid
5643,Airtel 399,599,56,2,200,TRUE,Postpaid
5644,Airtel 499,499,56,1.5,200,FALSE,Postpaid
5645,Airtel 399,399,56,3,100,TRUE,Prepaid
5646,Airtel 399,499,28,3,100,FALSE,Prepaid
5647,Airtel 499,399,56,2,100,TRUE,Prepaid
5648,Airtel 499,299,28,3,300,FALSE,Prepaid
5649,Airtel 499,399,56,1,200,FALSE,Postpaid
5650,Airtel 399,299,56,1.5,200,FALSE,Prepaid
5651,Airtel 399,599,56,1,100,FALSE,Prepaid
5652,Airtel 499,599,84,1.5,200,FALSE,Prepaid
5653,Airtel 499,599,84,1.5,300,TRUE,Prepaid
5654,Airtel 399,299,84,1,300,FALSE,Prepaid
5655,Airtel 199,599,28,2,100,TRUE,Postpaid
5656,Airtel 399,599,84,1.5,200,FALSE,Prepaid
5657,Airtel 299,599,56,2,100,TRUE,Postpaid
5658,Airtel 499,399,56,3,200,TRUE,Postpaid
5659,Airtel 399,199,28,2,200,FALSE,Prepaid
5660,Airtel 199,399,84,2,200,FALSE,Postpaid
5661,Airtel 199,299,56,2,300,FALSE,Postpaid
5662,Airtel 499,599,84,1,200,TRUE,Prepaid
5663,Airtel 399,599,84,3,100,TRUE,Prepaid
5664,Airtel 499,399,84,1.5,300,FALSE,Postpaid
5665,Airtel 199,599,28,2,100,TRUE,Postpaid
5666,Airtel 299,599,56,1.5,100,FALSE,Prepaid
5667,Airtel 399,599,56,3,200,TRUE,Prepaid
5668,Airtel 199,599,56,3,300,FALSE,Prepaid
5669,Airtel 499,499,56,2,200,TRUE,Postpaid
5670,Airtel 399,299,28,2,100,FALSE,Postpaid
5671,Airtel 499,299,28,3,200,FALSE,Postpaid
5672,Airtel 499,399,84,1,200,TRUE,Prepaid
5673,Airtel 199,399,84,1,100,TRUE,Prepaid
5674,Airtel 299,499,28,1.5,200,FALSE,Prepaid
5675,Airtel 399,299,56,2,100,TRUE,Prepaid
5676,Airtel 499,199,28,2,100,TRUE,Prepaid
5677,Airtel 199,599,28,1,300,TRUE,Prepaid
5678,Airtel 499,399,84,2,300,TRUE,Postpaid
5679,Airtel 499,399,28,1,300,TRUE,Postpaid
5680,Airtel 499,499,56,1,300,TRUE,Prepaid
5681,Airtel 399,599,84,2,200,TRUE,Prepaid
5682,Airtel 499,199,84,1.5,300,FALSE,Postpaid
5683,Airtel 199,499,84,1,300,TRUE,Postpaid
5684,Airtel 499,199,84,1,100,FALSE,Prepaid
5685,Airtel 499,599,28,1,100,FALSE,Postpaid
5686,Airtel 299,599,56,2,100,FALSE,Prepaid
5687,Airtel 399,499,84,3,100,FALSE,Prepaid
5688,Airtel 499,599,28,3,200,TRUE,Postpaid
5689,Airtel 399,299,28,2,200,TRUE,Postpaid
5690,Airtel 199,299,84,1,200,FALSE,Postpaid
5691,Airtel 199,399,84,3,100,FALSE,Prepaid
5692,Airtel 399,499,84,3,300,FALSE,Prepaid
5693,Airtel 499,399,84,1.5,300,FALSE,Postpaid
5694,Airtel 399,599,28,1.5,100,TRUE,Postpaid
5695,Airtel 399,299,28,1.5,100,FALSE,Prepaid
5696,Airtel 299,299,84,1,300,TRUE,Postpaid
5697,Airtel 399,499,84,1.5,100,TRUE,Prepaid
5698,Airtel 499,399,84,3,300,TRUE,Prepaid
5699,Airtel 299,299,28,2,200,TRUE,Prepaid
5700,Airtel 299,499,84,1.5,100,TRUE,Postpaid
5701,Airtel 499,499,28,3,100,FALSE,Prepaid
5702,Airtel 199,599,56,1.5,300,TRUE,Prepaid
5703,Airtel 499,199,84,2,300,TRUE,Prepaid
5704,Airtel 499,199,84,3,100,FALSE,Prepaid
5705,Airtel 199,299,28,1.5,100,FALSE,Prepaid
5706,Airtel 199,199,28,2,300,TRUE,Postpaid
5707,Airtel 499,399,56,3,300,FALSE,Postpaid
5708,Airtel 199,399,28,2,300,FALSE,Postpaid
5709,Airtel 499,599,84,2,300,TRUE,Postpaid
5710,Airtel 399,199,84,3,200,TRUE,Postpaid
5711,Airtel 299,599,28,2,100,TRUE,Prepaid
5712,Airtel 199,499,84,1.5,200,FALSE,Prepaid
5713,Airtel 299,499,28,3,200,TRUE,Postpaid
5714,Airtel 299,199,28,3,100,TRUE,Prepaid
5715,Airtel 299,299,28,2,100,FALSE,Postpaid
5716,Airtel 199,399,56,2,300,FALSE,Postpaid
5717,Airtel 299,299,28,2,200,TRUE,Postpaid
5718,Airtel 299,199,84,1,100,FALSE,Prepaid
5719,Airtel 199,199,56,3,100,TRUE,Prepaid
5720,Airtel 399,199,28,1.5,300,FALSE,Postpaid
5721,Airtel 199,499,56,1,100,FALSE,Postpaid
5722,Airtel 399,399,28,1,300,FALSE,Prepaid
5723,Airtel 399,599,28,3,100,FALSE,Postpaid
5724,Airtel 199,299,28,1,100,FALSE,Prepaid
5725,Airtel 299,399,84,1,100,FALSE,Prepaid
5726,Airtel 199,499,28,1,200,TRUE,Prepaid
5727,Airtel 399,599,84,1.5,200,FALSE,Postpaid
5728,Airtel 499,199,84,3,300,FALSE,Prepaid
5729,Airtel 299,299,28,2,100,FALSE,Prepaid
5730,Airtel 199,399,56,1,300,TRUE,Postpaid
5731,Airtel 499,599,28,1.5,200,FALSE,Prepaid
5732,Airtel 199,299,56,2,200,FALSE,Prepaid
5733,Airtel 199,299,28,1.5,200,FALSE,Prepaid
5734,Airtel 499,299,28,3,300,TRUE,Postpaid
5735,Airtel 399,399,28,1,100,TRUE,Postpaid
5736,Airtel 399,599,84,3,200,FALSE,Prepaid
5737,Airtel 499,299,28,1.5,300,FALSE,Postpaid
5738,Airtel 199,599,56,2,300,TRUE,Postpaid
5739,Airtel 299,299,28,1,200,TRUE,Postpaid
5740,Airtel 499,599,56,3,200,TRUE,Postpaid
5741,Airtel 199,599,28,1.5,300,FALSE,Postpaid
5742,Airtel 499,499,56,2,100,TRUE,Prepaid
5743,Airtel 399,299,84,2,300,TRUE,Postpaid
5744,Airtel 399,199,28,1.5,300,TRUE,Prepaid
5745,Airtel 199,399,56,3,300,TRUE,Postpaid
5746,Airtel 399,599,56,3,200,TRUE,Prepaid
5747,Airtel 399,399,28,1,100,TRUE,Prepaid
5748,Airtel 299,599,28,1.5,100,FALSE,Prepaid
5749,Airtel 499,499,56,1,200,TRUE,Prepaid
5750,Airtel 499,299,28,1,300,FALSE,Prepaid
5751,Airtel 499,399,56,1,100,TRUE,Prepaid
5752,Airtel 399,199,84,1,200,FALSE,Postpaid
5753,Airtel 399,299,56,2,300,FALSE,Postpaid
5754,Airtel 199,499,28,3,200,FALSE,Postpaid
5755,Airtel 199,599,84,1,100,TRUE,Prepaid
5756,Airtel 399,599,84,3,200,FALSE,Postpaid
5757,Airtel 299,599,56,1,200,TRUE,Prepaid
5758,Airtel 299,599,84,1.5,100,TRUE,Prepaid
5759,Airtel 199,299,56,3,300,FALSE,Prepaid
5760,Airtel 199,599,28,1.5,200,FALSE,Postpaid
5761,Airtel 299,499,28,2,200,TRUE,Postpaid
5762,Airtel 399,199,56,3,300,TRUE,Postpaid
5763,Airtel 199,199,56,1.5,200,FALSE,Prepaid
5764,Airtel 399,499,56,2,300,TRUE,Prepaid
5765,Airtel 299,199,84,1.5,100,FALSE,Postpaid
5766,Airtel 399,399,56,1.5,300,FALSE,Postpaid
5767,Airtel 299,599,84,1.5,300,TRUE,Postpaid
5768,Airtel 399,599,28,2,100,FALSE,Postpaid
5769,Airtel 199,399,28,3,300,FALSE,Prepaid
5770,Airtel 299,199,28,1.5,100,FALSE,Prepaid
5771,Airtel 399,399,28,3,300,FALSE,Prepaid
5772,Airtel 199,599,84,3,200,FALSE,Prepaid
5773,Airtel 199,299,56,1,100,FALSE,Postpaid
5774,Airtel 299,599,56,3,100,TRUE,Prepaid
5775,Airtel 499,199,84,1,200,FALSE,Prepaid
5776,Airtel 299,399,56,1,100,FALSE,Postpaid
5777,Airtel 499,299,28,3,100,TRUE,Prepaid
5778,Airtel 199,299,56,3,100,FALSE,Postpaid
5779,Airtel 499,599,84,1,200,TRUE,Prepaid
5780,Airtel 299,599,28,1,200,FALSE,Prepaid
5781,Airtel 299,199,84,3,200,TRUE,Prepaid
5782,Airtel 499,399,56,1,300,TRUE,Postpaid
5783,Airtel 299,399,84,1.5,300,TRUE,Prepaid
5784,Airtel 499,399,84,3,200,FALSE,Prepaid
5785,Airtel 499,499,56,1.5,200,TRUE,Prepaid
5786,Airtel 499,299,56,3,100,TRUE,Postpaid
5787,Airtel 199,499,84,1,200,TRUE,Prepaid
5788,Airtel 499,599,84,1.5,100,FALSE,Postpaid
5789,Airtel 399,499,56,3,100,TRUE,Prepaid
5790,Airtel 299,599,84,2,100,FALSE,Postpaid
5791,Airtel 399,499,84,1,200,FALSE,Prepaid
5792,Airtel 299,399,84,3,300,FALSE,Prepaid
5793,Airtel 399,599,84,1.5,200,TRUE,Prepaid
5794,Airtel 299,299,28,1.5,100,FALSE,Postpaid
5795,Airtel 199,299,28,1.5,300,TRUE,Prepaid
5796,Airtel 499,399,28,1,200,FALSE,Prepaid
5797,Airtel 299,599,84,1.5,200,TRUE,Postpaid
5798,Airtel 299,199,28,3,200,TRUE,Postpaid
5799,Airtel 499,199,56,1.5,100,TRUE,Prepaid
5800,Airtel 499,299,56,2,300,FALSE,Prepaid
5801,Airtel 399,399,28,3,200,TRUE,Postpaid
5802,Airtel 299,499,84,1,100,TRUE,Prepaid
5803,Airtel 199,399,56,3,200,FALSE,Postpaid
5804,Airtel 299,599,56,1,100,TRUE,Postpaid
5805,Airtel 499,199,56,2,200,FALSE,Prepaid
5806,Airtel 499,399,84,1.5,100,FALSE,Prepaid
5807,Airtel 299,499,84,3,300,FALSE,Prepaid
5808,Airtel 499,199,84,1.5,200,FALSE,Postpaid
5809,Airtel 199,599,56,3,100,TRUE,Prepaid
5810,Airtel 499,299,84,1,100,FALSE,Postpaid
5811,Airtel 399,299,84,3,300,TRUE,Prepaid
5812,Airtel 199,499,28,2,100,FALSE,Postpaid
5813,Airtel 299,299,84,3,300,FALSE,Postpaid
5814,Airtel 299,299,84,3,100,TRUE,Postpaid
5815,Airtel 299,199,28,1,200,TRUE,Prepaid
5816,Airtel 499,199,56,1,200,FALSE,Prepaid
5817,Airtel 499,299,56,3,300,FALSE,Prepaid
5818,Airtel 499,599,28,1.5,100,TRUE,Postpaid
5819,Airtel 399,199,56,2,100,TRUE,Prepaid
5820,Airtel 499,399,84,2,300,TRUE,Postpaid
5821,Airtel 399,199,56,3,200,TRUE,Postpaid
5822,Airtel 299,599,56,3,200,FALSE,Postpaid
5823,Airtel 299,299,28,2,300,TRUE,Postpaid
5824,Airtel 199,399,28,1.5,200,FALSE,Prepaid
5825,Airtel 299,199,28,2,300,TRUE,Prepaid
5826,Airtel 499,299,56,3,200,TRUE,Postpaid
5827,Airtel 399,299,56,1,300,FALSE,Prepaid
5828,Airtel 299,499,28,3,200,FALSE,Postpaid
5829,Airtel 199,199,56,2,200,FALSE,Postpaid
5830,Airtel 199,499,84,3,200,FALSE,Prepaid
5831,Airtel 199,199,84,1,300,FALSE,Prepaid
5832,Airtel 499,399,28,3,100,TRUE,Postpaid
5833,Airtel 199,599,28,2,200,FALSE,Prepaid
5834,Airtel 399,399,84,2,200,FALSE,Prepaid
5835,Airtel 299,299,56,1,200,TRUE,Prepaid
5836,Airtel 499,499,56,1.5,300,FALSE,Postpaid
5837,Airtel 199,499,28,1.5,200,TRUE,Prepaid
5838,Airtel 399,399,56,2,200,TRUE,Postpaid
5839,Airtel 399,399,84,1,200,TRUE,Prepaid
